
 NET USRID   DB_ID     LONG     LAT QUOTA NOME                                            
---- ------ ------ -------- ------- ----- ----------------------------------------        
   1  11232   1465   14.767  46.567 527   FEISTRITZ OB BLEIBURG                           
   1  11234   1467   14.500  46.500 623   EISENKAPPEL                                     
   1  11240   1470   15.433  47.000 330   GRAZ-THALERHOF-FLUGHAFEN                        
   1  11241   1471   15.467  47.211 1445  SCHOECKL                                        
   1  11248   1473   15.983  46.683 208   BAD RADKERSBURG                                 
   1  11252   1474   12.450  47.000 1198  VIRGEN                                          
   1  11255   1475   13.000  46.683 709   KOETSCHACH-MAUTHEN                              
   1  11260   1476   13.167  46.983 1196  MALLNITZ-BAD                                    
   1  11261   1477   13.217  46.933 808   OBERVELLACH                                     
   1  11263   1478   13.283  46.717 945   WEISSENSEE/GATSCHACH                            
   1  11270   1479   13.083  46.744 628   DELLACH IM DRAUTAL                              
   1  11272  10172   13.483  46.783 542   SPITTAL/DRAU                                    
   1  11275   1480   13.850  46.744 896   ARRIACH                                         
   1  11278  10173   14.167  46.633 452   POERTSCHACH                                     
   1  11280   1481   14.183  47.117 814   MURAU                                           
   1  11285  10174   15.233  46.817 354   DEUTSCHLANDSBERG                                
   1  11290   1482   15.450  47.083 366   GRAZ UNIVERSITAET                               
   1  11292   1483   15.583  47.067 531   LASSNITZHOEHE                                   
   1  11298  10175   15.867  46.933 283   FELDBACH                                        
   1  11301  10176    9.850  47.450 721   ALBERSCHWENDE                                   
   1  11302   1484    9.733  47.444 410   DORNBIRN                                        
   1  11308   1485   10.183  47.250 1475  WARTH                                           
   1  11310   1486   10.317  46.983 2323  ISCHGL/IDALPE                                   
   1  11312  10178   10.183  46.967 1587  GALTUER                                         
   1  11316   1487   10.883  46.933 2850  PITZTALER GLETSCHER                             
   1  11318  10180   10.850  46.900 3440  BRUNNENKOGEL                                    
   1  11325  10181   11.750  47.383 530   JENBACH                                         
   1  11337  10182   12.650  47.600 1623  LOFERER ALM                                     
   1  11340   1490   12.733  47.333 1973  SCHMITTENHOEHE                                  
   1  11342  30639   13.117  47.100 1100  BAD GASTEIN/BOECKSTEIN                          
   1  11343  30640   12.950  47.061 3105  SONNBLICK - AUTOM.                              
   1  11345   1491   13.150  47.333 750   ST. VEIT IM PONGAU                              
   1  11346   1492   13.000  47.217 930   RAURIS                                          
   1  11348   1493   13.750  47.150 1151  MARIAPFARR                                      
   1  11350   1494   13.050  47.783 420   SALZBURG/FREISAAL                               
   1  11351   1495   13.633  47.444 1203  RAMSAU/DACHSTEIN                                
   1  11354  30641   13.617  47.633 502   BAD GOISERN                                     
   1  11355   1497   14.333  47.744 596   WINDISCHGARSTEN                                 
   1  11356   1498   13.783  47.628 670   BAD AUSSEE                                      
   1  11357   1499   13.450  47.744 537   ST. WOLFGANG                                    
   1  11358   1500   13.933  47.550 808   BAD MITTERNDORF                                 
   1  11362  10183   14.767  47.417 742   KALWANG                                         
   1  11365   1502   14.767  47.211 669   ZELTWEG/AUTOM. STAT.                            
   1  11370  30642   15.300  47.450 508   KAPFENBERG                                      
   1  11375   1503   15.233  47.550 784   AFLENZ                                          
   1  11378  10184   15.883  47.867 709   GU -MARIAHILFBERG                               
   1  11380   1504   15.833  47.711 486   REICHENAU/RAX                                   
   1  11382   1505   15.900  47.783 580   PUCHBERG                                        
   1  11383   1506   15.833  47.633 1000  SEMMERING (PASSHOEHE)                           
   1  11384   1507   15.833  47.628 1318  HIRSCHENKOGEL                                   
   1  11385   1508   16.033  47.817 941   HOHE WAND/HOCHKOGELHAUS                         
   1  11387   1509   16.500  47.983 185   SEIBERSDORF                                     
   1  11390  10185   15.983  47.294 330   HARTBERG                                        
   1  11393  10186   16.667  47.478 201   LUTZMANNSBURG                                   
   1  11395  10187   17.033  47.767 122   ANDAU                                           
   1  11406   1510   12.400  50.083 483   CHEB                                            
   1  11414   1511   12.917  50.211 606   KARLOVY VARY                                    
   1  11423   1513   12.667  49.667 742   PRIMDA                                          
   1  11438   1514   13.333  50.383 322   TUSIMICE                                        
   1  11450  10209   13.383  49.767 360   PLZEN-MIKULKA                                   
   1  11457   1516   13.617  49.067 1118  CHURANOV                                        
   1  11464   1517   13.933  50.550 833   MILESOVKA                                       
   1  11487   1518   13.833  49.478 519   KOCELOVICE                                      
   1  11502   1519   14.033  50.683 375   USTI NAD LABEM                                  
   1  11509  30644   14.167  50.478 158   DOKSANY                                         
   1  11518   1520   14.250  50.100 380   PRAHA/RUZYNE                                    
   1  11520   1521   14.450  50.028 302   PRAHA-LIBUS                                     
   1  11538   1522   14.333  49.211 500   TEMELIN                                         
   1  11546  10210   14.467  48.950 395   C. BUDEJOVICE-ROZNOV                            
   1  11567   1525   14.533  50.117 286   PRAHA-KBELY                                     
   1  11603   1526   15.017  50.767 405   LIBEREC                                         
   1  11624   1527   15.383  49.933 242   CASLAV                                          
   1  11628   1528   15.083  49.594 534   KOSETICE                                        
   1  11636   1529   15.467  49.183 569   KOSTELNI MYSLOVA                                
   1  11643   1530   15.750  50.667 816   PEC POD SNEZKOU                                 
   1  11652   1532   15.733  50.028 226   PARDUBICE                                       
   1  11659   1533   15.767  49.594 533   PRIBYSLAV                                       
   1  11669  10212   16.317  50.350 747   POLOM                                           
   1  11679   1534   16.433  49.983 402   USTI NAD ORLICI                                 
   1  11683   1535   16.033  49.744 733   SVRATOUCH                                       
   1  11692   1536   16.117  49.178 472   NAMEST NAD OSLAV                                
   1  11693   1537   16.133  49.100 400   DUKOVANY                                        
   1  11698   1538   16.083  48.894 334   KUCHAROVICE                                     
   1  11710   1539   16.950  49.650 510   LUKA                                            
   1  11723   1541   16.700  49.150 237   BRNO/TURANY                                     
   1  11730  10213   17.117  50.183 1328  SERAK                                           
   1  11748   1543   17.400  49.417 206   PREROV                                          
   1  11766   1544   17.550  49.767 750   CERVENA                                         
   1  11774   1545   17.567  49.328 231   HOLESOV                                         
   1  11782   1546   18.117  49.683 257   OSTRAVA/MOSNOV                                  
   1  11787   1547   18.450  49.550 1322  LYSA HORA                                       
   1  11816   1549   17.200  48.211 133   BRATISLAVA-LETISKO                              
   1  11819   1550   17.667  48.483 176   JASLOVSKE BOHUNICE                              
   1  11826   1551   17.833  48.628 163   PIESTANY                                        
   1  11841   1552   18.617  49.233 310   ZILINA/HRICOV                                   
   1  11855   1554   18.133  48.294 135   NITRA                                           
   1  11856   1555   18.450  48.294 261   MOCHOVCE                                        
   1  11858   1556   18.200  47.867 115   HURBANOVO                                       
   1  11867   1557   18.600  48.767 260   PRIEVIDZA                                       
   1  11880   1558   18.867  48.178 139   DUDINCE                                         
   1  11903   1559   19.150  48.650 314   SLIAC                                           
   1  11916   1560   19.600  48.983 2005  CHOPOK                                          
   1  11918   1561   19.683  49.367 692   LIESEK                                          
   1  11927   1562   19.733  48.333 214   LUCENEC                                         
   1  11930   1563   20.217  49.211 2634  LOMNICKY STIT                                   
   1  11933   1564   20.083  49.117 1354  STRBSKE PLESO                                   
   1  11934   1565   20.250  49.067 694   POPRAD/TATRY                                    
   1  11938   1566   20.183  48.861 901   TELGART                                         
   1  11952   1567   20.317  49.033 703   POPRAD-GANOVCE                                  
   1  11958  30653   20.983  48.783 1244  KOJSOVSKA HOLA                                  
   1  11968   1569   21.217  48.667 230   KOSICE                                          
   1  11976   1570   21.650  49.217 216   STROPKOV. TISINEC                               
   1  11978   1571   21.733  48.667 105   MILHOSTOV                                       
   1  11993   1572   22.000  48.933 176   KAMENICA NAD CIROCHOU                           
   1  12100   1573   15.583  54.183 3     KOLOBRZEG                                       
   1  12105   1574   16.150  54.211 32    KOSZALIN                                        
   1  12115   1576   16.867  54.594 3     USTKA                                           
   1  12120   1577   17.533  54.750 2     LEBA                                            
   1  12125   1578   17.750  54.550 38    LEBORK                                          
   1  12135   1579   18.817  54.600 1     HEL                                             
   1  12140  10488   18.700  54.400 2     GDANSK PORT PN.                                 
   1  12160   1583   19.433  54.178 40    ELBLAG                                          
   1  12185   1584   21.367  54.067 108   KETRZYN                                         
   1  12195   1585   22.950  54.133 184   SUWALKI                                         
   1  12200   1586   14.233  53.917 6     SWINOUJSCIE                                     
   1  12205   1587   14.617  53.400 1     SZCZECIN                                        
   1  12210   1589   15.417  53.767 52    RESKO                                           
   1  12215   1590   16.683  53.717 137   SZCZECINEK                                      
   1  12230   1591   16.750  53.133 72    PILA                                            
   1  12235   1592   17.550  53.717 164   CHOJNICE                                        
   1  12250   1593   18.583  53.061 69    TORUN                                           
   1  12270   1594   20.350  53.100 147   MLAWA                                           
   1  12272   1595   20.417  53.767 133   OLSZTYN                                         
   1  12280   1596   21.583  53.783 127   MIKOLAJKI                                       
   1  12285   1597   21.567  53.083 94    OSTROLEKA                                       
   1  12295   1598   23.167  53.100 148   BIALYSTOK                                       
   1  12300   1599   15.283  52.750 72    GORZOW WLKP                                     
   1  12310   1600   14.600  52.350 21    SLUBICE                                         
   1  12330   1601   16.850  52.417 83    POZNAN                                          
   1  12345   1602   18.667  52.211 116   KOLO                                            
   1  12360   1603   19.733  52.594 106   PLOCK                                           
   1  12375   1607   20.967  52.178 106   WARSZAWA-OKECIE                                 
   1  12385   1608   22.250  52.250 152   SIEDLCE                                         
   1  12399   1609   23.617  52.067 133   TERESPOL                                        
   1  12400   1610   15.533  51.933 192   ZIELONA GORA                                    
   1  12415   1611   16.200  51.211 122   LEGNICA                                         
   1  12418   1612   16.533  51.833 91    LESZNO                                          
   1  12424   1613   16.883  51.100 120   WROCLAW II                                      
   1  12425   1614   16.883  51.117 122   WROCLAW I                                       
   1  12435   1615   18.083  51.783 138   KALISZ                                          
   1  12455   1616   18.567  51.217 200   WIELUN                                          
   1  12465   1617   19.400  51.744 187   LODZ                                            
   1  12469   1618   19.867  51.350 188   SULEJOW                                         
   1  12485   1620   21.117  51.417 183   RADOM                                           
   1  12488   1621   21.550  51.567 123   KOZIENICE                                       
   1  12490   1622   21.850  51.550 124   DEBLIN/IRENA                                    
   1  12495   1624   22.400  51.217 238   LUBLIN RADAWIEC                                 
   1  12497   1625   23.533  51.550 177   WLODAWA                                         
   1  12500   1626   15.800  50.900 342   JELENIA GORA                                    
   1  12510   1627   15.733  50.744 1603  SNIEZKA                                         
   1  12520   1628   16.617  50.444 356   KLODZKO                                         
   1  12530   1629   17.967  50.800 163   OPOLE                                           
   1  12540   1630   18.200  50.061 205   RACIBORZ                                        
   1  12550   1631   19.100  50.817 293   CZESTOCHOWA                                     
   1  12560   1633   19.033  50.233 284   KATOWICE                                        
   1  12566   1634   19.800  50.083 237   KRAKOW                                          
   1  12570   1635   20.700  50.817 260   KIELCE                                          
   1  12575   1636   20.983  50.033 209   TARNOW                                          
   1  12580   1637   22.050  50.100 195   RZESZOW-JASIONKA                                
   1  12585   1638   21.717  50.711 217   SANDOMIERZ                                      
   1  12595   1639   23.250  50.711 212   ZAMOSC                                          
   1  12600   1640   19.000  49.800 398   BIELSKO-BIALA                                   
   1  12625   1641   19.967  49.300 855   ZAKOPANE                                        
   1  12650   1642   19.983  49.233 1991  KASPROWY WIERCH                                 
   1  12660   1643   20.700  49.628 292   NOWY SACZ                                       
   1  12690   1644   22.350  49.478 420   LESKO                                           
   1  12695   1645   22.767  49.800 279   PRZEMYSL                                        
   1  12756   1646   19.517  48.117 152   SZECSENY                                        
   1  12766   1647   20.533  48.483 305   JOSVAFO                                         
   1  12772   1648   20.767  48.100 232   MISKOLC                                         
   1  12786   1650   22.167  48.400 103   ZAHONY                                          
   1  12805   1652   16.600  47.683 233   SOPRON                                          
   1  12812   1653   16.633  47.267 220   SZOMBATHELY                                     
   1  12815   1654   17.283  47.894 121   MOSONMAGYAROVAR                                 
   1  12822   1655   17.683  47.717 116   GYOR                                            
   1  12825   1656   17.500  47.211 145   PAPA                                            
   1  12830   1657   17.833  47.067 280   VESZPREM/SZENTKIRALYSZABADJA                    
   1  12836   1660   18.317  47.650 128   TATA                                            
   1  12843   1664   19.183  47.444 138   BUDAPEST/PESTSZENTLORINC                        
   1  12846   1666   18.617  47.183 105   AGARD                                           
   1  12847  10316   18.600  47.750 108   TAT                                             
   1  12851   1667   20.017  47.867 1010  KEKESTETO                                       
   1  12860   1668   20.233  47.117 89    SZOLNOK                                         
   1  12866   1669   20.633  47.650 91    POROSZLO                                        
   1  12870  30668   20.383  47.900 220   EGER                                            
   1  12882   1671   21.600  47.483 108   DEBRECEN                                        
   1  12892   1672   21.883  47.967 141   NYIREGYHAZA/NAPKOR                              
   1  12910   1674   16.317  46.917 312   SZENTGOTTHARD/FARKASFA                          
   1  12915   1675   16.800  46.867 179   ZALAEGERSZEG/ANDRASHIDA                         
   1  12922  10317   17.167  46.683 124   SARMELLEK                                       
   1  12925   1677   16.967  46.450 139   NAGYKANIZSA                                     
   1  12930   1678   17.833  46.383 144   KAPOSVAR                                        
   1  12935   1680   18.050  46.917 108   SIOFOK                                          
   1  12942   1682   18.233  46.000 202   PECS/POGANY                                     
   1  12950   1683   18.850  46.594 97    PAKS                                            
   1  12960   1684   19.017  46.183 112   BAJA                                            
   1  12970   1685   19.750  46.917 113   KECSKEMET                                       
   1  12982   1686   20.100  46.250 82    SZEGED                                          
   1  12992   1687   21.167  46.683 88    BEKESCSABA                                      
   1  13067   1705   19.767  46.100 102   PALIC                                           
   1  13160   1737   19.150  45.767 87    SOMBOR                                          
   1  13168   1738   19.850  45.333 86    NOVI SAD RIMSKI SANCEVI                         
   1  13173   1739   20.417  45.367 80    ZRENJANIN                                       
   1  13174   1740   20.467  45.861 81    KIKINDA                                         
   1  13180  30674   21.033  45.061 90    BANATSKI KARLOVAC                               
   1  13183   1741   21.317  45.150 83    VRSAC                                           
   1  13214   1744   14.467  44.533 53    MALI LOSINJ                                     
   1  13262   1757   19.233  44.550 121   LOZNICA                                         
   1  13266   1758   19.550  45.100 82    SREMSKA MITROVICA                               
   1  13269   1759   19.917  44.328 176   VALJEVO                                         
   1  13272   1760   20.283  44.817 96    BEOGRAD/SURCIN                                  
   1  13274   1761   20.467  44.800 132   BEOGRAD                                         
   1  13279   1763   20.950  44.367 121   SMEDEREVSKA PALANKA                             
   1  13285   1764   21.517  44.750 82    VELIKO GRADISTE                                 
   1  13289   1765   21.950  44.117 1037  CRNI VRH                                        
   1  13295   1766   22.550  44.233 42    NEGOTIN                                         
   1  13361   1781   19.133  43.150 1450  ZABLJAK                                         
   1  13363   1782   19.350  43.350 784   PLEVLJA                                         
   1  13367   1783   19.717  43.744 1029  ZLATIBOR                                        
   1  13369   1784   20.000  43.294 1038  SJENICA                                         
   1  13370   1785   20.033  43.833 310   POZEGA UZICKA                                   
   1  13376   1786   20.700  43.711 215   KRALJEVO                                        
   1  13378   1787   20.800  43.294 1711  KOPAONIK                                        
   1  13383   1789   21.350  43.567 166   KRUSEVAC                                        
   1  13384   1790   21.383  43.933 123   CUPRIJA                                         
   1  13388   1791   21.900  43.333 202   NIS                                             
   1  13389   1792   21.950  42.983 230   LESKOVAC                                        
   1  13397   1793   22.750  43.028 448   DIMITROVGRAD                                    
   1  13455   1799   18.550  42.450 10    HERCEG NOVI-IGALO                               
   1  13457   1800   18.733  42.400 5     TIVAT                                           
   1  13459   1801   18.950  42.767 647   NIKSIC                                          
   1  13461   1802   19.100  42.100 4     BAR                                             
   1  13462   1803   19.250  42.367 33    PODGORICA/GOLUBOVCI                             
   1  13463  30679   19.283  42.444 49    PODGORICA-GRAD                                  
   1  13464   1804   19.217  41.917 24    ULCINJ                                          
   1  13465   1805   19.533  42.833 944   KOLASIN                                         
   1  13477   1807   20.733  42.217 402   PRIZREN                                         
   1  13489   1809   21.917  42.550 433   VRANJE                                          
   1  13492   1810   20.883  41.028 1750  POPOVA SAPKA                                    
   1  13493   1811   22.333  42.211 691   KRIVA PALANKA                                   
   1  13577   1814   20.700  41.533 1332  LAZAROPOLE                                      
   1  13578   1815   20.800  41.117 760   OHRID                                           
   1  13579   1816   20.817  41.100 705   OHRID-AERODROME                                 
   1  13583   1819   21.367  41.061 586   BITOLA                                          
   1  13584   1820   21.517  41.744 2540  SOLUNSKA GLAVA                                  
   1  13585   1821   21.567  41.333 673   PRILEP                                          
   1  13586   1822   21.650  41.967 238   SKOPJE PETROVEC                                 
   1  13591   1825   22.183  41.750 326   STIP                                            
   1  13592   1826   22.250  41.417 125   DEMIR KAPIJA                                    
   1  13597   1830   22.500  41.150 60    GEVGELIJA                                       
   1  13598   1831   22.850  41.717 834   BEROVO                                          
   1  13600   1832   19.533  42.100 43    SHKODRA                                         
   1  13601  10158   19.800  41.333 90    TIRANA-LA PRAKA                                 
   1  13610   1833   20.417  42.033 354   KUKES                                           
   1  13611   1834   19.450  41.300 15    DURRES                                          
   1  13615   1835   19.783  41.333 89    TIRANA                                          
   1  13619   1836   20.433  41.683 657   PESHKOPI                                        
   1  13622   1837   19.483  40.478 1     VLORE                                           
   1  13624   1838   19.900  40.800 32    QYTETI STALIN                                   
   1  13625   1839   20.150  40.083 193   GJIROKASTRA                                     
   1  13629   1840   20.767  40.600 889   KORCA                                           
   1  14006   1842   13.833  46.267 1535  VOGEL                                           
   1  14008   1844   13.850  46.383 2514  KREDARICA                                       
   1  14014   1848   14.483  46.217 364   LJUBLJANA/BRNIK                                 
   1  14015   1849   14.517  46.067 299   LJUBLJANA/BEZIGRAD                              
   1  14021   1851   15.117  46.483 452   SLOVENJ GRADEC                                  
   1  14023   1852   15.250  46.250 240   CELJE                                           
   1  14024   1853   15.283  46.067 943   LISCA                                           
   1  14026   1855   15.683  46.483 264   MARIBOR/SLIVNICA                                
   1  14031   1856   16.183  46.650 188   MURSKA SOBOTA                                   
   1  14105   1857   13.617  45.483 2     PORTOROZ/SECOVLJE                               
   1  14106   1858   13.633  45.900 55    NOVA GORICA                                     
   1  14112   1860   14.200  45.767 533   POSTOJNA                                        
   1  14118   1861   14.850  45.650 467   KOCEVJE                                         
   1  14120   1862   15.150  45.567 157   CRNOMELJ                                        
   1  14121   1863   15.183  45.800 220   NOVO MESTO                                      
   1  14122  10623   15.517  45.900 154   CERKLJE OB KRKI                                 
   1  14216   1864   14.450  45.333 120   RIJEKA/KOZALA                                   
   1  14219   1865   14.633  45.600 863   PARG                                            
   1  14232   1866   15.567  45.500 110   KARLOVAC                                        
   1  14234   1867   15.883  46.133 202   KRAPINA                                         
   1  14235   1868   15.967  45.917 988   PUNTIJARKA                                      
   1  14236   1869   15.983  45.817 157   ZAGREB/GRIC                                     
   1  14240   1870   16.033  45.817 123   ZAGREB/MAKSIMIR                                 
   1  14241   1871   16.067  45.744 106   ZAGREB/PLESO                                    
   1  14244   1872   16.367  45.500 98    SISAK                                           
   1  14246   1873   16.383  46.300 167   VARAZDIN                                        
   1  14248   1874   16.550  46.033 155   KRIZEVCI                                        
   1  14253   1875   16.850  45.744 141   BJELOVAR                                        
   1  14256   1876   17.200  45.894 262   BILOGORA                                        
   1  14258   1877   17.233  45.600 161   DARUVAR                                         
   1  14280  10207   18.567  45.500 89    OSIJEK-CEPIN                                    
   1  14284   1880   18.817  45.478 88    OSIJEK/KLISA                                    
   1  14303   1882   13.617  45.061 8     ROVINJ/SV.IVAN NA PUCINI                        
   1  14307   1883   13.917  44.900 63    PULA AERODROME                                  
   1  14308   1884   13.933  45.233 291   PAZIN                                           
   1  14314   1885   14.483  44.533 53    MALI LOSINJ                                     
   1  14317   1886   14.583  45.217 85    RIJEKA/OMISALJ                                  
   1  14321   1888   14.767  44.750 24    RAB                                             
   1  14323   1889   14.900  45.000 26    SENJ                                            
   1  14324   1890   14.983  44.817 1594  ZAVIZAN                                         
   1  14328   1891   15.233  45.267 328   OGULIN                                          
   1  14330   1892   15.367  44.550 564   GOSPIC                                          
   1  14370   1893   18.000  45.178 88    SLAVONSKI BROD                                  
   1  14382   1894   18.700  45.150 97    GRADISTE                                        
   1  14427   1895   15.200  43.861 35    VELA SESTRICA                                   
   1  14428   1896   15.217  44.133 5     ZADAR PUNTAMIKA                                 
   1  14431   1897   15.350  44.100 82    ZADAR/ZEMUNIK                                   
   1  14438   1899   15.917  43.744 77    SIBENIK                                         
   1  14441   1900   16.100  43.061 20    KOMIZA                                          
   1  14442   1901   16.200  44.033 255   KNIN                                            
   1  14443   1902   16.267  42.400 98    PALAGRUZA                                       
   1  14444   1903   16.300  43.533 21    SPLIT/RESNIK                                    
   1  14445   1904   16.433  43.517 122   SPLIT/MARJAN                                    
   1  14447   1905   16.450  43.178 20    HVAR                                            
   1  14452   1906   16.900  42.767 186   LASTOVO                                         
   1  14454   1907   17.017  43.294 52    MAKARSKA                                        
   1  14462   1909   17.433  43.033 2     PLOCE                                           
   1  14472   1910   18.083  42.650 52    DUBROVNIK/GORICA                                
   1  14474   1911   18.267  42.567 164   DUBROVNIK/CILIPI                                
   1  14528   1912   15.883  44.817 246   BIHAC                                           
   1  14537  10200   16.700  44.767 154   SANSKI MOST                                     
   1  14542   1913   17.217  44.783 153   BANJA LUKA                                      
   1  14543  10201   17.267  44.350 428   JAJCE                                           
   1  14544   1914   17.467  44.067 562   BUGOJNO                                         
   1  14549   1915   17.900  44.217 345   ZENICA                                          
   1  14554  10202   18.433  44.894 136   GRADACAC                                        
   1  14557   1916   18.700  44.550 305   TUZLA                                           
   1  14640   1917   17.017  43.833 724   LIVNO                                           
   1  14648   1918   17.800  43.350 99    MOSTAR                                          
   1  14650  10203   18.033  43.767 970   IVAN SEDLO                                      
   1  14652   1919   18.267  43.717 2067  BJELASNICA                                      
   1  14654   1921   18.433  43.867 630   SARAJEVO-BJELAVE                                
   1  14656   1922   18.600  43.233 1305  CEMERNO                                         
   1  15004   1923   23.900  47.933 275   SIGHETUL MARMATIEI                              
   1  15010   1924   22.883  47.717 123   SATU MARE                                       
   1  15014  10509   23.500  47.667 216   BAIA MARE                                       
   1  15015  10510   23.950  47.744 503   OCNA SUGATAG                                    
   1  15020   1925   26.650  47.744 161   BOTOSANI                                        
   1  15033  10513   24.650  47.600 1785  IEZER                                           
   1  15042  10514   22.100  47.350 124   SACUIENI                                        
   1  15044  10515   22.783  47.450 159   SUPURO DE JOS                                   
   1  15047  10516   23.867  47.444 363   TARGU LAPUS                                     
   1  15063   1927   23.050  47.183 295   ZALAU                                           
   1  15080   1928   21.900  47.033 136   ORADEA                                          
   1  15083  10520   23.900  47.133 232   DEJ                                             
   1  15085   1929   24.517  47.150 366   BISTRITA                                        
   1  15090   1930   27.633  47.178 102   IASI                                            
   1  15094  10522   27.583  47.028 396   BARNOVA                                         
   1  15095  10523   22.600  46.983 333   BOROD                                           
   1  15099  10524   23.083  46.861 560   HUEDIN                                          
   1  15107  10525   25.367  46.933 687   TOPLITA                                         
   1  15108   1931   25.950  46.983 1897  CEAHLAU TOACA                                   
   1  15117  10528   22.117  46.783 163   HOLOD                                           
   1  15118  10529   22.617  46.683 1108  STANA DE VALE                                   
   1  15119  10530   22.800  46.767 1836  VLADEASA 1800                                   
   1  15120   1933   23.567  46.783 410   CLUJ-NAPOCA                                     
   1  15123  10531   24.167  46.750 399   SARMASU                                         
   1  15124  10532   24.650  46.894 449   BATOS                                           
   1  15127  10533   25.517  46.711 750   JOSENI                                          
   1  15136  10534   21.533  46.533 96    CHISINEU-CRIS                                   
   1  15138  10535   22.167  46.650 586   DUMBRAVITA DE CODRU                             
   1  15143  10536   23.783  46.594 427   TURDA                                           
   1  15145   1934   24.533  46.533 308   TARGU MURES                                     
   1  15148  10537   25.300  46.650 1282  BUCIN                                           
   1  15150   1935   26.917  46.533 184   BACAU                                           
   1  15154  10538   27.717  46.650 116   VASLUI                                          
   1  15160  10539   22.467  46.533 278   STEI                                            
   1  15162  10540   23.050  46.367 591   CAMPENI                                         
   1  15163  10541   23.317  46.533 1360  BAISOARA                                        
   1  15165  10542   24.233  46.367 523   TARNAVENI                                       
   1  15168  10543   25.300  46.300 523   ODORHEIUL SECUIESC                              
   1  15170   1936   25.733  46.367 661   MIERCUREA CIUC                                  
   1  15179  10544   21.667  46.267 477   SIRIA                                           
   1  15182  10545   22.333  46.294 177   GURAHONT                                        
   1  15184  10546   23.133  46.328 1196  ROSIA MONTANA                                   
   1  15189  10547   24.600  46.233 318   DUMBRAVENI                                      
   1  15199  10549   20.617  46.067 85    SANNICOLAU MARE                                 
   1  15200   1938   21.350  46.133 116   ARAD                                            
   1  15204  10550   22.150  46.028 156   VARADIA DE MURES                                
   1  15206  10551   22.667  46.178 264   TEBEA                                           
   1  15208  10552   23.567  46.067 246   ALBA IULIA                                      
   1  15209   1939   23.933  46.183 334   BLAJ                                            
   1  15215  10553   25.600  46.083 508   BARAOLT                                         
   1  15217  10554   26.133  46.000 568   TARGU SECUIESC                                  
   1  15230   1940   22.900  45.867 240   DEVA                                            
   1  15231  10556   23.550  45.967 253   SEBES ALBA                                      
   1  15235   1941   24.933  45.833 428   FAGARAS                                         
   1  15238  10557   25.817  45.867 523   SFANTU GHEORGHE GOVASNA                         
   1  15245  10558   20.700  45.783 79    JIMBOLIA                                        
   1  15247   1942   21.250  45.767 88    TIMISOARA                                       
   1  15254  10559   23.933  45.650 1453  PALTINIS SIBIU                                  
   1  15260   1943   24.150  45.800 443   SIBIU                                           
   1  15261   1944   26.017  45.683 707   INTORSURA BUZAULUI                              
   1  15262  10560   26.383  45.817 1776  LACAUTI                                         
   1  15270  10563   21.900  45.683 123   LUGOJ                                           
   1  15277  10564   24.267  45.650 518   BOITA                                           
   1  15279  10565   24.617  45.600 2070  BALEA LAC                                       
   1  15280   1945   25.450  45.450 2504  VARFU OMU                                       
   1  15284  10567   26.417  45.600 1632  PENTELEU                                        
   1  15285  10568   26.700  45.550 850   BISOCA                                          
   1  15289  10569   21.133  45.383 83    BANLOC                                          
   1  15292   1946   22.250  45.417 241   CARANSEBES                                      
   1  15296   1947   23.383  45.417 607   PETROSANI                                       
   1  15297  10570   23.633  45.444 1348  OBARSIA LOTRULUI                                
   1  15300  10571   25.533  45.711 534   BRASOV-GHIMBAV                                  
   1  15301  10572   25.267  45.444 1384  FUNDATA                                         
   1  15302   1948   25.583  45.500 1090  PREDEAL                                         
   1  15307  10573   27.050  45.383 152   RAMNICU SARAT                                   
   1  15310   1949   28.033  45.483 69    GALATI                                          
   1  15314  10574   21.917  45.300 279   RESITA                                          
   1  15315  10575   22.050  45.183 1432  SEMENIC                                         
   1  15316  10576   22.517  45.300 1456  CUNTU                                           
   1  15317  10577   22.533  45.294 2180  TARCU                                           
   1  15319  10578   23.967  45.417 573   VOINEASA                                        
   1  15320  10579   23.467  45.383 1548  PARANG                                          
   1  15324  10580   25.033  45.294 681   CAMPULUNG MUSCEL                                
   1  15325  10581   25.500  45.383 1510  SINAIA-1500                                     
   1  15328  10582   26.367  45.328 289   PATARLAGELE                                     
   1  15333  10583   27.917  45.211 15    BRAILA                                          
   1  15335   1950   28.817  45.183 4     TULCEA                                          
   1  15336  10584   29.167  45.183 3     GORGOVA                                         
   1  15337  10585   29.067  45.083 168   MAHMUDIA                                        
   1  15338   1951   21.683  45.033 309   ORAVITA                                         
   1  15340   1952   23.267  45.033 203   TARGU JIU                                       
   1  15341  10586   22.867  45.000 250   APA NEAGRA                                      
   1  15344  10587   23.817  45.183 531   POLOVRAGI                                       
   1  15345  10588   24.533  45.000 548   MORARESTI                                       
   1  15346   1953   24.367  45.100 237   RAMNICU VALCEA                                  
   1  15347  10589   24.667  45.178 448   CURTEA DE ARGES                                 
   1  15349  10590   25.750  45.294 461   CAMPINA                                         
   1  15350   1954   26.817  45.150 96    BUZAU                                           
   1  15360   1955   29.733  45.178 3     SULINA                                          
   1  15364  10591   22.000  44.917 256   BOZOVICI                                        
   1  15366  10592   22.417  44.894 190   BAILE HERCULANE                                 
   1  15369  10593   23.700  44.894 262   TARGU LOGRESTI                                  
   1  15373  10594   24.817  44.861 316   PITESTI                                         
