id_staz,lat,lon,quota,dataset,nome
Hlat=4032125,40.32125,15.15158,,pluvio_dpcn,
Hlat=4032615,40.32615,09.03498,,pluvio_dpcn,
Hlat=4033167,40.33167,08.59667,,pluvio_dpcn,
Hlat=4033306,40.33306,09.36917,,pluvio_dpcn,
Hlat=4035167,40.35167,17.88633,,pluvio_dpcn,
Hlat=4035433,40.35433,18.17800,,pluvio_dpcn,
Hlat=4035836,40.35836,15.58392,,pluvio_dpcn,
Hlat=4036086,40.36086,15.33772,,pluvio_dpcn,
Hlat=4036666,40.36666,16.51528,,pluvio_dpcn,
Hlat=4037200,40.37200,18.05817,,pluvio_dpcn,
Hlat=4037611,40.37611,16.09945,,pluvio_dpcn,
Hlat=4037650,40.37650,17.43567,,pluvio_dpcn,
Hlat=4037667,40.37667,08.50389,,pluvio_dpcn,
Hlat=4037667,40.37667,09.67583,,pluvio_dpcn,
Hlat=4038317,40.38317,17.64600,,pluvio_dpcn,
Hlat=4039046,40.39046,16.65682,,pluvio_dpcn,
Hlat=4039111,40.39111,15.57167,,pluvio_dpcn,
Hlat=4039444,40.39444,15.60306,,pluvio_dpcn,
Hlat=4039556,40.39556,08.66389,,pluvio_dpcn,
Hlat=4040500,40.40500,15.72500,,pluvio_dpcn,
Hlat=4040517,40.40517,17.84183,,pluvio_dpcn,
Hlat=4040650,40.40650,17.31917,,pluvio_dpcn,
Hlat=4041195,40.41195,09.35389,,pluvio_dpcn,
Hlat=4042167,40.42167,09.00444,,pluvio_dpcn,
Hlat=4042305,40.42305,15.31333,,pluvio_dpcn,
Hlat=4042670,40.42670,15.98330,,pluvio_dpcn,
Hlat=4043070,40.43070,16.32220,,pluvio_dpcn,
Hlat=4043833,40.43833,15.42839,,pluvio_dpcn,
Hlat=4043833,40.43833,16.86567,,pluvio_dpcn,
Hlat=4044283,40.44283,17.26317,,pluvio_dpcn,
Hlat=4045055,40.45055,15.96667,,pluvio_dpcn,
Hlat=4045383,40.45383,17.42300,,pluvio_dpcn,
Hlat=4046333,40.46333,09.48444,,pluvio_dpcn,
Hlat=4046861,40.46861,14.96583,,pluvio_dpcn,
Hlat=4047560,40.47560,16.75440,,pluvio_dpcn,
Hlat=4047611,40.47611,15.17028,,pluvio_dpcn,
Hlat=4047972,40.47972,15.64139,,pluvio_dpcn,
Hlat=4048056,40.48056,16.24833,,pluvio_dpcn,
Hlat=4048683,40.48683,17.99350,,pluvio_dpcn,
Hlat=4049028,40.49028,16.44806,,pluvio_dpcn,
Hlat=4049700,40.49700,15.01425,,pluvio_dpcn,
Hlat=4050056,40.50056,15.76111,,pluvio_dpcn,
Hlat=4050167,40.50167,08.47056,,pluvio_dpcn,
Hlat=4051222,40.51222,15.04278,,pluvio_dpcn,
Hlat=4051389,40.51389,08.76389,,pluvio_dpcn,
Hlat=4051420,40.51420,16.53890,,pluvio_dpcn,
Hlat=4052017,40.52017,17.45317,,pluvio_dpcn,
Hlat=4052167,40.52167,15.91222,,pluvio_dpcn,
Hlat=4052417,40.52417,09.21917,,pluvio_dpcn,
Hlat=4052600,40.52600,17.28217,,pluvio_dpcn,
Hlat=4052900,40.52900,17.71033,,pluvio_dpcn,
Hlat=4053783,40.53783,17.81550,,pluvio_dpcn,
Hlat=4053829,40.53829,15.03086,,pluvio_dpcn,
Hlat=4054250,40.54250,15.56972,,pluvio_dpcn,
Hlat=4054450,40.54450,16.86267,,pluvio_dpcn,
Hlat=4054924,40.54924,15.43586,,pluvio_dpcn,
Hlat=4054972,40.54972,14.22806,,pluvio_dpcn,
Hlat=4055533,40.55533,17.79067,,pluvio_dpcn,
Hlat=4055611,40.55611,16.33055,,pluvio_dpcn,
Hlat=4055783,40.55783,17.02050,,pluvio_dpcn,
Hlat=4055866,40.55866,16.70120,,pluvio_dpcn,
Hlat=4056194,40.56194,15.23694,,pluvio_dpcn,
Hlat=4056278,40.56278,08.64333,,pluvio_dpcn,
Hlat=4056280,40.56280,17.33838,,pluvio_dpcn,
Hlat=4056488,40.56488,17.20403,,pluvio_dpcn,
Hlat=4056944,40.56944,09.69750,,pluvio_dpcn,
Hlat=4057084,40.57084,09.42583,,pluvio_dpcn,
Hlat=4057417,40.57417,15.65694,,pluvio_dpcn,
Hlat=4057550,40.57550,17.10833,,pluvio_dpcn,
Hlat=4057972,40.57972,15.33611,,pluvio_dpcn,
Hlat=4058361,40.58361,08.31306,,pluvio_dpcn,
Hlat=4058420,40.58420,16.76850,,pluvio_dpcn,
Hlat=4058944,40.58944,16.03778,,pluvio_dpcn,
Hlat=4059500,40.59500,15.51750,,pluvio_dpcn,
Hlat=4059533,40.59533,17.24850,,pluvio_dpcn,
Hlat=4060361,40.60361,14.97472,,pluvio_dpcn,
Hlat=4060472,40.60472,15.29250,,pluvio_dpcn,
Hlat=4060639,40.60639,14.36278,,pluvio_dpcn,
Hlat=4061533,40.61533,17.52033,,pluvio_dpcn,
Hlat=4061889,40.61889,16.13833,,pluvio_dpcn,
Hlat=4062139,40.62139,14.57944,,pluvio_dpcn,
Hlat=4062183,40.62183,16.80200,,pluvio_dpcn,
Hlat=4062610,40.62610,15.79684,,pluvio_dpcn,
Hlat=4062778,40.62778,08.98861,,pluvio_dpcn,
Hlat=4062867,40.62867,17.92667,,pluvio_dpcn,
Hlat=4063024,40.63024,14.38699,,pluvio_dpcn,
Hlat=4063055,40.63055,14.50333,,pluvio_dpcn,
Hlat=4063083,40.63083,17.04100,,pluvio_dpcn,
Hlat=4063194,40.63194,08.81917,,pluvio_dpcn,
Hlat=4063278,40.63278,15.81083,,pluvio_dpcn,
Hlat=4063472,40.63472,16.27500,,pluvio_dpcn,
Hlat=4063750,40.63750,15.35167,,pluvio_dpcn,
Hlat=4063750,40.63750,15.63722,,pluvio_dpcn,
Hlat=4063828,40.63828,14.59083,,pluvio_dpcn,
Hlat=4063917,40.63917,14.53361,,pluvio_dpcn,
Hlat=4063937,40.63937,16.43290,,pluvio_dpcn,
Hlat=4064333,40.64333,08.54056,,pluvio_dpcn,
Hlat=4064389,40.64389,14.83667,,pluvio_dpcn,
Hlat=4064639,40.64639,14.86556,,pluvio_dpcn,
Hlat=4064667,40.64667,09.32417,,pluvio_dpcn,
Hlat=4064695,40.64695,14.54056,,pluvio_dpcn,
Hlat=4065028,40.65028,14.70222,,pluvio_dpcn,
Hlat=4065167,40.65167,14.60667,,pluvio_dpcn,
Hlat=4065250,40.65250,14.63889,,pluvio_dpcn,
Hlat=4065361,40.65361,14.46389,,pluvio_dpcn,
Hlat=4065383,40.65383,17.75183,,pluvio_dpcn,
Hlat=4065545,40.65545,14.69406,,pluvio_dpcn,
Hlat=4066047,40.66047,14.60339,,pluvio_dpcn,
Hlat=4066250,40.66250,14.98389,,pluvio_dpcn,
Hlat=4066617,40.66617,16.71367,,pluvio_dpcn,
Hlat=4066917,40.66917,17.03250,,pluvio_dpcn,
Hlat=4066945,40.66945,15.91528,,pluvio_dpcn,
Hlat=4066945,40.66945,16.60167,,pluvio_dpcn,
Hlat=4067072,40.67072,14.71228,,pluvio_dpcn,
Hlat=4067361,40.67361,14.50167,,pluvio_dpcn,
Hlat=4067536,40.67536,14.61164,,pluvio_dpcn,
Hlat=4067750,40.67750,14.74000,,pluvio_dpcn,
Hlat=4067813,40.67813,15.24852,,pluvio_dpcn,
Hlat=4067842,40.67842,14.70625,,pluvio_dpcn,
Hlat=4068889,40.68889,14.51444,,pluvio_dpcn,
Hlat=4069217,40.69217,17.38883,,pluvio_dpcn,
Hlat=4069272,40.69272,14.68844,,pluvio_dpcn,
Hlat=4069639,40.69639,14.64556,,pluvio_dpcn,
Hlat=4069722,40.69722,14.70167,,pluvio_dpcn,
Hlat=4070778,40.70778,14.53389,,pluvio_dpcn,
Hlat=4071083,40.71083,13.95000,,pluvio_dpcn,
Hlat=4071483,40.71483,17.58467,,pluvio_dpcn,
Hlat=4071528,40.71528,08.59444,,pluvio_dpcn,
Hlat=4071903,40.71903,14.62033,,pluvio_dpcn,
Hlat=4071944,40.71944,14.77056,,pluvio_dpcn,
Hlat=4072167,40.72167,13.89889,,pluvio_dpcn,
Hlat=4072556,40.72556,14.75111,,pluvio_dpcn,
Hlat=4072583,40.72583,16.90367,,pluvio_dpcn,
Hlat=4072611,40.72611,09.10250,,pluvio_dpcn,
Hlat=4072639,40.72639,14.84417,,pluvio_dpcn,
Hlat=4072861,40.72861,15.71444,,pluvio_dpcn,
Hlat=4072889,40.72889,14.59389,,pluvio_dpcn,
Hlat=4072972,40.72972,15.80222,,pluvio_dpcn,
Hlat=4073195,40.73195,13.87917,,pluvio_dpcn,
Hlat=4073333,40.73333,15.20000,,pluvio_dpcn,
Hlat=4073361,40.73361,15.59306,,pluvio_dpcn,
Hlat=4073444,40.73444,14.68083,,pluvio_dpcn,
Hlat=4073722,40.73722,08.67806,,pluvio_dpcn,
Hlat=4073889,40.73889,16.16250,,pluvio_dpcn,
Hlat=4074028,40.74028,13.94722,,pluvio_dpcn,
Hlat=4074166,40.74166,16.24611,,pluvio_dpcn,
Hlat=4074194,40.74194,14.75889,,pluvio_dpcn,
Hlat=4075467,40.75467,17.33617,,pluvio_dpcn,
Hlat=4075528,40.75528,09.48528,,pluvio_dpcn,
Hlat=4075972,40.75972,15.47889,,pluvio_dpcn,
Hlat=4076111,40.76111,14.50694,,pluvio_dpcn,
Hlat=4076333,40.76333,14.62722,,pluvio_dpcn,
Hlat=4076350,40.76350,16.59967,,pluvio_dpcn,
Hlat=4076389,40.76389,15.99833,,pluvio_dpcn,
Hlat=4077417,40.77417,08.80194,,pluvio_dpcn,
Hlat=4078000,40.78000,14.57333,,pluvio_dpcn,
Hlat=4078500,40.78500,14.78667,,pluvio_dpcn,
Hlat=4078583,40.78583,14.76556,,pluvio_dpcn,
Hlat=4078695,40.78695,14.91222,,pluvio_dpcn,
Hlat=4078917,40.78917,16.75700,,pluvio_dpcn,
Hlat=4079117,40.79117,17.11767,,pluvio_dpcn,
Hlat=4079361,40.79361,14.16389,,pluvio_dpcn,
Hlat=4079417,40.79417,14.38056,,pluvio_dpcn,
Hlat=4079440,40.79440,14.90890,,pluvio_dpcn,
Hlat=4079667,40.79667,16.91833,,pluvio_dpcn,
Hlat=4080550,40.80550,15.52700,,pluvio_dpcn,
Hlat=4081361,40.81361,15.22639,,pluvio_dpcn,
Hlat=4081417,40.81417,14.36333,,pluvio_dpcn,
Hlat=4081690,40.81690,14.61640,,pluvio_dpcn,
Hlat=4081694,40.81694,14.70167,,pluvio_dpcn,
Hlat=4081833,40.81833,14.78139,,pluvio_dpcn,
Hlat=4082167,40.82167,16.40817,,pluvio_dpcn,
Hlat=4082250,40.82250,08.40806,,pluvio_dpcn,
Hlat=4082472,40.82472,14.71111,,pluvio_dpcn,
Hlat=4082550,40.82550,17.36550,,pluvio_dpcn,
Hlat=4082639,40.82639,14.84222,,pluvio_dpcn,
Hlat=4082944,40.82944,14.61417,,pluvio_dpcn,
Hlat=4082944,40.82944,09.32361,,pluvio_dpcn,
Hlat=4082967,40.82967,15.38067,,pluvio_dpcn,
Hlat=4083055,40.83055,15.07222,,pluvio_dpcn,
Hlat=4083083,40.83083,14.12778,,pluvio_dpcn,
Hlat=4083250,40.83250,15.24417,,pluvio_dpcn,
Hlat=4083528,40.83528,14.59528,,pluvio_dpcn,
Hlat=4083861,40.83861,15.03944,,pluvio_dpcn,
Hlat=4083917,40.83917,15.64367,,pluvio_dpcn,
Hlat=4084000,40.84000,14.65639,,pluvio_dpcn,
Hlat=4084167,40.84167,09.65278,,pluvio_dpcn,
Hlat=4084250,40.84250,14.46583,,pluvio_dpcn,
Hlat=4084700,40.84700,15.24333,,pluvio_dpcn,
Hlat=4084787,40.84787,15.05046,,pluvio_dpcn,
Hlat=4084983,40.84983,15.85433,,pluvio_dpcn,
Hlat=4085500,40.85500,14.65722,,pluvio_dpcn,
Hlat=4085528,40.85528,14.19750,,pluvio_dpcn,
Hlat=4085806,40.85806,08.95972,,pluvio_dpcn,
Hlat=4085833,40.85833,14.73889,,pluvio_dpcn,
Hlat=4085861,40.85861,14.61556,,pluvio_dpcn,
Hlat=4086083,40.86083,16.63483,,pluvio_dpcn,
Hlat=4086195,40.86195,15.28194,,pluvio_dpcn,
Hlat=4086389,40.86389,14.64944,,pluvio_dpcn,
Hlat=4086555,40.86555,14.23417,,pluvio_dpcn,
Hlat=4087500,40.87500,14.56083,,pluvio_dpcn,
Hlat=4087583,40.87583,17.20800,,pluvio_dpcn,
Hlat=4088000,40.88000,15.02944,,pluvio_dpcn,
Hlat=4088066,40.88066,16.79267,,pluvio_dpcn,
Hlat=4088250,40.88250,14.72167,,pluvio_dpcn,
Hlat=4088467,40.88467,15.08583,,pluvio_dpcn,
Hlat=4088805,40.88805,09.11222,,pluvio_dpcn,
Hlat=4089250,40.89250,14.84444,,pluvio_dpcn,
Hlat=4089283,40.89283,15.41967,,pluvio_dpcn,
Hlat=4089705,40.89705,16.84247,,pluvio_dpcn,
Hlat=4090067,40.90067,17.05267,,pluvio_dpcn,
Hlat=4090278,40.90278,15.50361,,pluvio_dpcn,
Hlat=4090833,40.90833,08.76750,,pluvio_dpcn,
Hlat=4091167,40.91167,14.78083,,pluvio_dpcn,
Hlat=4091222,40.91222,15.00528,,pluvio_dpcn,
Hlat=4091317,40.91317,15.71383,,pluvio_dpcn,
Hlat=4091767,40.91767,15.17500,,pluvio_dpcn,
Hlat=4091778,40.91778,14.72917,,pluvio_dpcn,
Hlat=4092050,40.92050,17.12583,,pluvio_dpcn,
Hlat=4092722,40.92722,14.57667,,pluvio_dpcn,
Hlat=4092933,40.92933,15.31950,,pluvio_dpcn,
Hlat=4093195,40.93195,12.98278,,pluvio_dpcn,
Hlat=4093389,40.93389,15.98000,,pluvio_dpcn,
Hlat=4093600,40.93600,15.55050,,pluvio_dpcn,
Hlat=4093817,40.93817,17.30117,,pluvio_dpcn,
Hlat=4093972,40.93972,08.21306,,pluvio_dpcn,
Hlat=4094111,40.94111,14.02139,,pluvio_dpcn,
Hlat=4094139,40.94139,14.62528,,pluvio_dpcn,
Hlat=4094400,40.94400,15.61467,,pluvio_dpcn,
Hlat=4095350,40.95350,16.91750,,pluvio_dpcn,
Hlat=4095600,40.95600,15.79883,,pluvio_dpcn,
Hlat=4095700,40.95700,16.14050,,pluvio_dpcn,
Hlat=4095900,40.95900,16.57217,,pluvio_dpcn,
Hlat=4095917,40.95917,14.54083,,pluvio_dpcn,
Hlat=4095945,40.95945,14.59778,,pluvio_dpcn,
Hlat=4095972,40.95972,15.80361,,pluvio_dpcn,
Hlat=4097472,40.97472,15.00361,,pluvio_dpcn,
Hlat=4097583,40.97583,16.41550,,pluvio_dpcn,
Hlat=4098250,40.98250,17.22517,,pluvio_dpcn,
Hlat=4099083,40.99083,15.62067,,pluvio_dpcn,
Hlat=4099111,40.99111,14.72778,,pluvio_dpcn,
Hlat=4099361,40.99361,09.63194,,pluvio_dpcn,
Hlat=4099800,40.99800,16.73117,,pluvio_dpcn,
Hlat=4099944,40.99944,08.89750,,pluvio_dpcn,
Hlat=4100083,41.00083,16.86717,,pluvio_dpcn,
Hlat=4100278,41.00278,14.78083,,pluvio_dpcn,
Hlat=4100583,41.00583,14.48472,,pluvio_dpcn,
Hlat=4100834,41.00834,14.62417,,pluvio_dpcn,
Hlat=4100883,41.00883,15.36183,,pluvio_dpcn,
Hlat=4101028,41.01028,14.66861,,pluvio_dpcn,
Hlat=4101783,41.01783,15.76667,,pluvio_dpcn,
Hlat=4102083,41.02083,14.59833,,pluvio_dpcn,
Hlat=4102200,41.02200,16.00783,,pluvio_dpcn,
Hlat=4102250,41.02250,14.33583,,pluvio_dpcn,
Hlat=4102750,41.02750,14.48611,,pluvio_dpcn,
Hlat=4103502,41.03502,13.93886,,pluvio_dpcn,
Hlat=4103528,41.03528,14.49139,,pluvio_dpcn,
Hlat=4103695,41.03695,15.79139,,pluvio_dpcn,
Hlat=4105767,41.05767,15.37500,,pluvio_dpcn,
Hlat=4106650,41.06650,15.53283,,pluvio_dpcn,
Hlat=4107233,41.07233,16.08417,,pluvio_dpcn,
Hlat=4107333,41.07333,16.31950,,pluvio_dpcn,
Hlat=4108333,41.08333,09.11222,,pluvio_dpcn,
Hlat=4108778,41.08778,14.49667,,pluvio_dpcn,
Hlat=4109111,41.09111,15.05361,,pluvio_dpcn,
Hlat=4109261,41.09261,14.10557,,pluvio_dpcn,
Hlat=4109300,41.09300,16.48867,,pluvio_dpcn,
Hlat=4109300,41.09300,16.70500,,pluvio_dpcn,
Hlat=4109533,41.09533,16.87150,,pluvio_dpcn,
Hlat=4109750,41.09750,14.36250,,pluvio_dpcn,
Hlat=4109750,41.09750,16.61717,,pluvio_dpcn,
Hlat=4109845,41.09845,15.99153,,pluvio_dpcn,
Hlat=4110250,41.10250,14.46389,,pluvio_dpcn,
Hlat=4110633,41.10633,16.14083,,pluvio_dpcn,
Hlat=4110889,41.10889,14.20833,,pluvio_dpcn,
Hlat=4111067,41.11067,15.33117,,pluvio_dpcn,
Hlat=4111500,41.11500,14.82500,,pluvio_dpcn,
Hlat=4111517,41.11517,16.87733,,pluvio_dpcn,
Hlat=4112083,41.12083,15.27533,,pluvio_dpcn,
Hlat=4112472,41.12472,14.97083,,pluvio_dpcn,
Hlat=4112850,41.12850,15.95383,,pluvio_dpcn,
Hlat=4113399,41.13399,14.77341,,pluvio_dpcn,
Hlat=4114056,41.14056,15.08611,,pluvio_dpcn,
Hlat=4114224,41.14224,14.83597,,pluvio_dpcn,
Hlat=4114400,41.14400,15.39267,,pluvio_dpcn,
Hlat=4114400,41.14400,16.83350,,pluvio_dpcn,
Hlat=4114617,41.14617,16.40683,,pluvio_dpcn,
Hlat=4114833,41.14833,15.52117,,pluvio_dpcn,
Hlat=4114944,41.14944,14.83528,,pluvio_dpcn,
Hlat=4115717,41.15717,15.27567,,pluvio_dpcn,
Hlat=4116111,41.16111,14.50417,,pluvio_dpcn,
Hlat=4117805,41.17805,14.35722,,pluvio_dpcn,
Hlat=4118650,41.18650,15.75800,,pluvio_dpcn,
Hlat=4119639,41.19639,13.83833,,pluvio_dpcn,
Hlat=4119667,41.19667,15.13611,,pluvio_dpcn,
Hlat=4120361,41.20361,14.24222,,pluvio_dpcn,
Hlat=4120950,41.20950,15.27500,,pluvio_dpcn,
Hlat=4121033,41.21033,15.52417,,pluvio_dpcn,
Hlat=4121278,41.21278,14.39583,,pluvio_dpcn,
Hlat=4121967,41.21967,15.38683,,pluvio_dpcn,
Hlat=4122028,41.22028,13.55917,,pluvio_dpcn,
Hlat=4122117,41.22117,15.22550,,pluvio_dpcn,
Hlat=4122117,41.22117,16.10583,,pluvio_dpcn,
Hlat=4122278,41.22278,09.39917,,pluvio_dpcn,
Hlat=4122361,41.22361,14.28750,,pluvio_dpcn,
Hlat=4123233,41.23233,16.19350,,pluvio_dpcn,
Hlat=4123505,41.23505,14.49843,,pluvio_dpcn,
Hlat=4123683,41.23683,15.90417,,pluvio_dpcn,
Hlat=4123683,41.23683,16.49150,,pluvio_dpcn,
Hlat=4124694,41.24694,14.47278,,pluvio_dpcn,
Hlat=4125972,41.25972,14.89750,,pluvio_dpcn,
Hlat=4126333,41.26333,15.29917,,pluvio_dpcn,
Hlat=4127111,41.27111,13.52528,,pluvio_dpcn,
Hlat=4127111,41.27111,13.79639,,pluvio_dpcn,
Hlat=4127167,41.27167,14.21056,,pluvio_dpcn,
Hlat=4128056,41.28056,13.83639,,pluvio_dpcn,
Hlat=4128083,41.28083,13.97861,,pluvio_dpcn,
Hlat=4128806,41.28806,13.01694,,pluvio_dpcn,
Hlat=4128806,41.28806,13.25417,,pluvio_dpcn,
Hlat=4129889,41.29889,15.08667,,pluvio_dpcn,
Hlat=4130400,41.30400,15.51833,,pluvio_dpcn,
Hlat=4130500,41.30500,13.72861,,pluvio_dpcn,
Hlat=4130983,41.30983,15.19100,,pluvio_dpcn,
Hlat=4130983,41.30983,15.69950,,pluvio_dpcn,
Hlat=4132948,41.32948,14.33605,,pluvio_dpcn,
Hlat=4133417,41.33417,16.20800,,pluvio_dpcn,
Hlat=4133528,41.33528,14.66611,,pluvio_dpcn,
Hlat=4133722,41.33722,14.51333,,pluvio_dpcn,
Hlat=4133889,41.33889,13.42361,,pluvio_dpcn,
Hlat=4134937,41.34937,14.27415,,pluvio_dpcn,
Hlat=4134967,41.34967,15.30500,,pluvio_dpcn,
Hlat=4135291,41.35291,14.21282,,pluvio_dpcn,
Hlat=4135617,41.35617,16.06200,,pluvio_dpcn,
Hlat=4135850,41.35850,15.17050,,pluvio_dpcn,
Hlat=4136417,41.36417,14.83722,,pluvio_dpcn,
Hlat=4137278,41.37278,13.01694,,pluvio_dpcn,
Hlat=4138250,41.38250,14.17278,,pluvio_dpcn,
Hlat=4138972,41.38972,13.52528,,pluvio_dpcn,
Hlat=4138972,41.38972,13.66083,,pluvio_dpcn,
Hlat=4140516,41.40516,13.86905,,pluvio_dpcn,
Hlat=4140583,41.40583,13.89000,,pluvio_dpcn,
Hlat=4140600,41.40600,15.19050,,pluvio_dpcn,
Hlat=4140667,41.40667,13.44056,,pluvio_dpcn,
Hlat=4140667,41.40667,13.83028,,pluvio_dpcn,
Hlat=4140933,41.40933,15.43650,,pluvio_dpcn,
Hlat=4142222,41.42222,15.04083,,pluvio_dpcn,
Hlat=4142267,41.42267,15.77833,,pluvio_dpcn,
Hlat=4142472,41.42472,13.88028,,pluvio_dpcn,
Hlat=4142583,41.42583,15.12117,,pluvio_dpcn,
Hlat=4143350,41.43350,15.20400,,pluvio_dpcn,
Hlat=4143583,41.43583,15.56500,,pluvio_dpcn,
Hlat=4144056,41.44056,13.18639,,pluvio_dpcn,
Hlat=4144056,41.44056,13.40667,,pluvio_dpcn,
Hlat=4144056,41.44056,13.84722,,pluvio_dpcn,
Hlat=4145350,41.45350,15.10617,,pluvio_dpcn,
Hlat=4145389,41.45389,14.25306,,pluvio_dpcn,
Hlat=4145472,41.45472,14.39778,,pluvio_dpcn,
Hlat=4145750,41.45750,12.62694,,pluvio_dpcn,
Hlat=4145750,41.45750,12.81333,,pluvio_dpcn,
Hlat=4145750,41.45750,13.08472,,pluvio_dpcn,
Hlat=4145750,41.45750,13.67778,,pluvio_dpcn,
Hlat=4146900,41.46900,15.48317,,pluvio_dpcn,
Hlat=4147445,41.47445,12.91500,,pluvio_dpcn,
Hlat=4147445,41.47445,13.18639,,pluvio_dpcn,
Hlat=4147472,41.47472,14.54028,,pluvio_dpcn,
Hlat=4147698,41.47698,14.54555,,pluvio_dpcn,
Hlat=4148389,41.48389,14.98278,,pluvio_dpcn,
Hlat=4148667,41.48667,15.05650,,pluvio_dpcn,
Hlat=4149139,41.49139,13.05083,,pluvio_dpcn,
Hlat=4149139,41.49139,13.76250,,pluvio_dpcn,
Hlat=4149139,41.49139,13.84722,,pluvio_dpcn,
Hlat=4149139,41.49139,13.91500,,pluvio_dpcn,
Hlat=4149750,41.49750,14.35639,,pluvio_dpcn,
Hlat=4150041,41.50041,14.01814,,pluvio_dpcn,
Hlat=4150217,41.50217,15.33117,,pluvio_dpcn,
Hlat=4150750,41.50750,14.91389,,pluvio_dpcn,
Hlat=4150834,41.50834,12.77944,,pluvio_dpcn,
Hlat=4150834,41.50834,13.40667,,pluvio_dpcn,
Hlat=4151866,41.51866,14.13783,,pluvio_dpcn,
Hlat=4152750,41.52750,14.91333,,pluvio_dpcn,
Hlat=4153917,41.53917,14.66111,,pluvio_dpcn,
Hlat=4153983,41.53983,15.14133,,pluvio_dpcn,
Hlat=4154222,41.54222,13.27111,,pluvio_dpcn,
Hlat=4154222,41.54222,13.64389,,pluvio_dpcn,
Hlat=4154783,41.54783,15.61975,,pluvio_dpcn,
Hlat=4155217,41.55217,14.97933,,pluvio_dpcn,
Hlat=4155917,41.55917,12.64389,,pluvio_dpcn,
Hlat=4155917,41.55917,13.52528,,pluvio_dpcn,
Hlat=4155917,41.55917,13.67778,,pluvio_dpcn,
Hlat=4156368,41.56368,15.49955,,pluvio_dpcn,
Hlat=4157516,41.57516,15.87283,,pluvio_dpcn,
Hlat=4157611,41.57611,13.32194,,pluvio_dpcn,
Hlat=4157917,41.57917,14.12667,,pluvio_dpcn,
Hlat=4158400,41.58400,14.95717,,pluvio_dpcn,
Hlat=4159306,41.59306,12.64389,,pluvio_dpcn,
Hlat=4159306,41.59306,12.83028,,pluvio_dpcn,
Hlat=4159306,41.59306,12.98278,,pluvio_dpcn,
Hlat=4160056,41.60056,14.44333,,pluvio_dpcn,
Hlat=4160417,41.60417,14.16028,,pluvio_dpcn,
Hlat=4160667,41.60667,15.06700,,pluvio_dpcn,
Hlat=4160944,41.60944,14.25056,,pluvio_dpcn,
Hlat=4161000,41.61000,12.54222,,pluvio_dpcn,
Hlat=4161000,41.61000,13.16944,,pluvio_dpcn,
Hlat=4161000,41.61000,13.40667,,pluvio_dpcn,
Hlat=4161000,41.61000,13.55917,,pluvio_dpcn,
Hlat=4161000,41.61000,13.94889,,pluvio_dpcn,
Hlat=4162528,41.62528,14.14111,,pluvio_dpcn,
Hlat=4162695,41.62695,13.77944,,pluvio_dpcn,
Hlat=4164389,41.64389,12.66083,,pluvio_dpcn,
Hlat=4164389,41.64389,12.91500,,pluvio_dpcn,
Hlat=4164389,41.64389,13.30500,,pluvio_dpcn,
Hlat=4166083,41.66083,12.50833,,pluvio_dpcn,
Hlat=4167778,41.67778,13.08472,,pluvio_dpcn,
Hlat=4167778,41.67778,13.40667,,pluvio_dpcn,
Hlat=4167778,41.67778,13.86417,,pluvio_dpcn,
Hlat=4168139,41.68139,14.43750,,pluvio_dpcn,
Hlat=4168583,41.68583,15.39267,,pluvio_dpcn,
Hlat=4168750,41.68750,15.28900,,pluvio_dpcn,
Hlat=4168938,41.68938,13.98936,,pluvio_dpcn,
Hlat=4169278,41.69278,14.33111,,pluvio_dpcn,
Hlat=4169472,41.69472,13.15250,,pluvio_dpcn,
Hlat=4170000,41.70000,14.18500,,pluvio_dpcn,
Hlat=4170000,41.70000,14.92556,,pluvio_dpcn,
Hlat=4170867,41.70867,15.50150,,pluvio_dpcn,
Hlat=4171017,41.71017,15.95383,,pluvio_dpcn,
Hlat=4171167,41.71167,12.66083,,pluvio_dpcn,
Hlat=4171167,41.71167,13.25417,,pluvio_dpcn,
Hlat=4171233,41.71233,15.75500,,pluvio_dpcn,
Hlat=4171865,41.71865,14.69430,,pluvio_dpcn,
Hlat=4172861,41.72861,12.28806,,pluvio_dpcn,
Hlat=4172861,41.72861,12.35583,,pluvio_dpcn,
Hlat=4172861,41.72861,12.69472,,pluvio_dpcn,
Hlat=4172861,41.72861,13.35583,,pluvio_dpcn,
Hlat=4172861,41.72861,13.62694,,pluvio_dpcn,
Hlat=4172861,41.72861,13.67778,,pluvio_dpcn,
Hlat=4173183,41.73183,15.34600,,pluvio_dpcn,
Hlat=4174222,41.74222,14.38306,,pluvio_dpcn,
Hlat=4174556,41.74556,12.66083,,pluvio_dpcn,
Hlat=4175000,41.75000,13.98556,,pluvio_dpcn,
Hlat=4175171,41.75171,14.09373,,pluvio_dpcn,
Hlat=4176250,41.76250,12.23722,,pluvio_dpcn,
Hlat=4176250,41.76250,12.55917,,pluvio_dpcn,
Hlat=4176250,41.76250,12.71167,,pluvio_dpcn,
Hlat=4176250,41.76250,12.98278,,pluvio_dpcn,
Hlat=4176250,41.76250,13.72861,,pluvio_dpcn,
Hlat=4177859,41.77859,14.25583,,pluvio_dpcn,
Hlat=4177945,41.77945,12.38972,,pluvio_dpcn,
Hlat=4177945,41.77945,13.33889,,pluvio_dpcn,
Hlat=4177945,41.77945,13.40667,,pluvio_dpcn,
Hlat=4177972,41.77972,14.54667,,pluvio_dpcn,
