 44.857071 12.306026
 44.858223 12.321234
 44.854378 12.336214
 44.849766 12.341290
 44.826862 12.348342
 44.817745 12.353910
 44.812428 12.359153
 44.796211 12.387772
 44.790108 12.402975
 44.782261 12.389235
 44.780567 12.377899
 44.788097 12.358915
 44.789413 12.347929
 44.792759 12.333635
 44.797424 12.314088
 44.808525 12.303539
 44.802681 12.314962
 44.802059 12.335761
 44.806709 12.336611
 44.800243 12.355440
 44.797142 12.372083
 44.803841 12.369631
 44.818199 12.348190
 44.815556 12.338930
 44.822491 12.338820
 44.829563 12.332978
 44.836662 12.319482
 44.838982 12.310231
 44.840847 12.294790
 44.828827 12.279155
 44.819984 12.269833
 44.816559 12.274780
 44.821148 12.280302
 44.816162 12.292831
 44.807957 12.281624
 44.787460 12.264420
 44.764435 12.253879
 44.726166 12.243809
 44.694126 12.236904
 44.673412 12.239502
 44.651237 12.244879
 44.640339 12.251595
 44.635979 12.263294
 44.631252 12.272595
 44.630539 12.283947
 44.608170 12.287920
 44.575401 12.284349
 44.546749 12.278837
 44.512283 12.277660
 44.480267 12.281726
 44.451717 12.289119
 44.433926 12.306001
 44.418495 12.319048
 44.408195 12.323922
 44.381279 12.320808
 44.359573 12.321001
 44.344112 12.329285
 44.331451 12.345213
 44.307346 12.349279
 44.276352 12.354377
 44.252972 12.366608
 44.237526 12.381169
 44.226307 12.383492
 44.210175 12.400144
 44.189583 12.423958
 44.179970 12.435874
 44.174812 12.442066
 44.167942 12.450161
 44.154877 12.468289
 44.135944 12.488733
 44.121468 12.505383
 44.103195 12.526791
 44.085926 12.548206
 44.080757 12.562583
 44.080761 12.573186
 44.080070 12.579439
 44.071083 12.584114
 44.058975 12.593554
 44.045132 12.608747
 44.032307 12.628285
 44.019135 12.643482
 44.008026 12.659190
 43.997597 12.678280
 43.992374 12.690231
 43.983662 12.711751
 43.977367 12.728493
 43.974911 12.739044
 43.974770 12.760015
 43.968769 12.760996
 43.957062 12.758449
 43.951740 12.752192
 43.946308 12.746613
 43.941612 12.737501
 43.934002 12.733521
 43.923603 12.732377
 43.915627 12.729833
 43.909714 12.733099
 43.902988 12.736677
 43.891312 12.724934
 43.882862 12.723175
 43.878239 12.731089
 43.872349 12.736357
 43.867302 12.730276
 43.861687 12.716938
 43.861115 12.702324
 43.854359 12.703366
 43.854122 12.683078
 43.848244 12.680574
 43.842007 12.681431
 43.835064 12.685163
 43.829914 12.674013
 43.831688 12.665870
 43.832767 12.658676
 43.831802 12.642788
 43.826714 12.622509
 43.831249 12.612965
 43.840611 12.609269
 43.847515 12.613227
 43.847485 12.620441
 43.852692 12.616678
 43.852028 12.609453
 43.855530 12.600852
 43.860706 12.604784
 43.866589 12.602474
 43.871147 12.590521
 43.876331 12.590605
 43.883247 12.591678
 43.892933 12.588465
 43.891258 12.571599
 43.885067 12.564283
 43.878151 12.562729
 43.871105 12.552039
 43.871212 12.536835
 43.875443 12.530468
 43.881237 12.530203
 43.894043 12.541489
 43.897285 12.536590
 43.902191 12.524493
 43.904507 12.512514
 43.911926 12.506474
 43.920029 12.494232
 43.923908 12.486931
 43.933594 12.501038
 43.947392 12.513284
 43.963985 12.503911
 43.976070 12.504097
 43.993336 12.511587
 44.003017 12.498734
 43.996799 12.492376
 43.992672 12.473052
 43.985764 12.464280
 43.977146 12.452110
 43.970947 12.442389
 43.964046 12.420621
 43.962059 12.396874
 43.962086 12.384050
 43.960506 12.375575
 43.959572 12.363745
 43.948395 12.356174
 43.952564 12.345063
 43.962879 12.335508
 43.950089 12.309554
 43.941475 12.307564
 43.932564 12.296087
 43.931946 12.287563
 43.926231 12.279743
 43.932606 12.277084
 43.931038 12.268602
 43.921501 12.256199
 43.909485 12.245407
 43.916893 12.239886
 43.920502 12.229775
 43.916645 12.223740
 43.910950 12.223181
 43.907768 12.215759
 43.914299 12.203396
 43.917393 12.186420
 43.924397 12.179407
 43.919868 12.168422
 43.911774 12.161707
 43.899746 12.168495
 43.892384 12.168162
 43.874187 12.161519
 43.865841 12.150023
 43.850159 12.145989
 43.845230 12.141932
 43.838264 12.151262
 43.829910 12.149942
 43.827587 12.134020
 43.817669 12.125497
 43.801929 12.118702
 43.798637 12.113820
 43.797752 12.105696
 43.790985 12.105465
 43.774132 12.098732
 43.766327 12.099892
 43.759495 12.109102
 43.746780 12.077797
 43.757767 12.056664
 43.761887 12.044695
 43.757778 12.040803
 43.761215 12.033631
 43.765339 12.019258
 43.768082 12.004868
 43.767799 11.993513
 43.770481 11.970284
 43.777321 11.952091
 43.783478 11.951195
 43.790314 11.949823
 43.798836 11.918662
 43.803276 11.910053
 43.809078 11.907708
 43.817623 11.909240
 43.815903 11.899603
 43.813492 11.888518
 43.815865 11.874117
 43.821991 11.864559
 43.821972 11.854941
 43.814678 11.851843
 43.816010 11.835046
 43.822037 11.823952
 43.827923 11.820530
 43.836315 11.806044
 43.846550 11.794886
 43.852581 11.783772
 43.853916 11.768386
 43.855831 11.761471
 43.860439 11.750050
 43.864952 11.737499
 43.868309 11.726464
 43.874424 11.723150
 43.879475 11.708759
 43.892395 11.706467
 43.902626 11.711368
 43.913521 11.711464
 43.923077 11.716359
 43.931419 11.683702
 43.938194 11.680388
 43.948429 11.685289
 43.956974 11.690178
 43.961025 11.685398
 43.973381 11.660735
 43.980293 11.652022
 43.987995 11.650506
 43.997688 11.640798
 43.999237 11.650568
 44.007729 11.650637
 44.010525 11.660295
 44.019016 11.659401
 44.024132 11.661854
 44.024868 11.670049
 44.023270 11.683522
 44.040352 11.693304
 44.063587 11.705554
 44.082474 11.727407
 44.098927 11.740569
 44.111591 11.749361
 44.115982 11.744580
 44.123501 11.747061
 44.127907 11.744690
 44.130230 11.738442
 44.128445 11.728784
 44.124256 11.715730
 44.128445 11.709324
 44.123260 11.704495
 44.122089 11.690041
 44.125397 11.678009
 44.117813 11.674613
 44.114998 11.667376
 44.109119 11.662539
 44.107323 11.653858
 44.101078 11.646606
 44.109558 11.637966
 44.115593 11.625944
 44.118782 11.604277
 44.114193 11.591248
 44.112385 11.582565
 44.115055 11.576797
 44.120911 11.579236
 44.127823 11.585052
 44.127956 11.597095
 44.139942 11.597154
 44.143524 11.611617
 44.153107 11.610699
 44.158966 11.613134
 44.164021 11.605937
 44.160492 11.597254
 44.164833 11.587649
 44.162922 11.569830
 44.168015 11.566008
 44.169628 11.557835
 44.167835 11.550604
 44.160961 11.548156
 44.154652 11.536081
 44.157898 11.521657
 44.161499 11.517342
 44.163227 11.499620
 44.173641 11.489876
 44.176411 11.482656
 44.183365 11.478712
 44.184055 11.469137
 44.189247 11.469049
 44.192715 11.464208
 44.188549 11.459498
 44.193748 11.448893
 44.199642 11.449747
 44.203106 11.444907
 44.209366 11.451971
 44.216305 11.449462
 44.235329 11.420464
 44.216190 11.388760
 44.202999 11.378942
 44.200558 11.370854
 44.207451 11.351619
 44.200462 11.327829
 44.189629 11.321146
 44.179661 11.316213
 44.174446 11.306732
 44.173389 11.297186
 44.168201 11.297269
 44.162983 11.288742
 44.152592 11.279345
 44.158440 11.266337
 44.161858 11.248110
 44.159386 11.227580
 44.154167 11.214746
 44.152382 11.197045
 44.149231 11.185987
 44.138813 11.190100
 44.127781 11.217857
 44.113575 11.245186
 44.112049 11.258237
 44.105797 11.260785
 44.100536 11.259937
 44.100430 11.253675
 44.102009 11.243999
 44.098415 11.237816
 44.104038 11.216478
 44.102974 11.201182
 44.112560 11.160363
 44.109272 11.142928
 44.107521 11.119999
 44.098087 11.100608
 44.094509 11.093476
 44.092407 11.086789
 44.094730 11.074501
 44.094742 11.059432
 44.096729 11.051479
 44.098408 11.037096
 44.096653 11.027548
 44.101818 11.025083
 44.103512 11.016443
 44.110371 11.008211
 44.116234 11.009087
 44.123108 11.006598
 44.121422 11.016192
 44.130047 11.018465
 44.136951 11.019804
 44.141384 11.010172
 44.132923 10.998211
 44.116096 10.974629
 44.109207 10.975680
 44.079838 10.948316
 44.074604 10.930669
 44.065960 10.919773
 44.065929 10.911633
 44.072792 10.906755
 44.082443 10.909979
 44.089298 10.905101
 44.096794 10.889683
 44.101719 10.880934
 44.101944 10.854873
 44.118206 10.836347
 44.117828 10.818117
 44.127670 10.797644
 44.128441 10.786615
 44.132401 10.779273
 44.141903 10.773114
 44.154369 10.761541
 44.156643 10.741308
 44.157543 10.707711
 44.159054 10.699005
 44.155972 10.685744
 44.161102 10.670133
 44.155304 10.659419
 44.158859 10.649639
 44.148956 10.640606
 44.139847 10.631607
 44.132614 10.630006
 44.127239 10.626722
 44.122200 10.621081
 44.118855 10.613961
 44.116848 10.600849
 44.126034 10.595523
 44.129261 10.586725
 44.138649 10.575628
 44.144165 10.561884
 44.150631 10.544710
 44.158249 10.532234
 44.167625 10.535997
 44.171795 10.532046
 44.176918 10.524347
 44.181389 10.516510
 44.186440 10.504468
 44.193935 10.490911
 44.201969 10.485872
 44.213352 10.487816
 44.219704 10.486631
 44.220161 10.475714
 44.230808 10.472077
 44.231495 10.462528
 44.230644 10.438784
 44.232635 10.426789
 44.238537 10.417925
 44.244408 10.417628
 44.253136 10.404377
 44.259193 10.392315
 44.266022 10.382596
 44.273033 10.366122
 44.273106 10.338950
 44.276745 10.324450
 44.284832 10.308618
 44.287334 10.298525
 44.281578 10.286006
 44.271774 10.259917
 44.282280 10.240047
 44.290115 10.232602
 44.295238 10.228129
 44.301914 10.213656
 44.308048 10.207733
 44.313511 10.206080
 44.318970 10.197075
 44.320206 10.184907
 44.327484 10.176469
 44.340622 10.164134
 44.352074 10.144641
 44.351044 10.119145
 44.346149 10.099782
 44.354198 10.086096
 44.359440 10.074974
 44.372269 10.053539
 44.375607 10.046600
 44.384907 10.024490
 44.388790 10.017429
 44.396828 10.005619
 44.404175  9.995442
 44.413048  9.989924
 44.420132  9.992675
 44.433872 10.002521
 44.446022 10.003895
 44.454895  9.996930
 44.453793  9.979319
 44.456837  9.972839
 44.464588  9.969791
 44.472237  9.970578
 44.476715  9.959188
 44.477341  9.941420
 44.481815  9.930020
 44.478676  9.918320
 44.475468  9.911414
 44.480335  9.906205
 44.481556  9.897959
 44.478554  9.888642
 44.479385  9.874205
 44.477882  9.839377
 44.472431  9.819269
 44.464310  9.817594
 44.457077  9.813449
 44.451054  9.801064
 44.443409  9.790738
 44.424366  9.777136
 44.406101  9.754870
 44.394005  9.756915
 44.391991  9.742762
 44.385906  9.740922
 44.384274  9.732471
 44.386936  9.720286
 44.385418  9.708478
 44.376049  9.699780
 44.370213  9.683903
 44.368839  9.677835
 44.376297  9.665504
 44.385258  9.661594
 44.397232  9.658437
 44.408764  9.653883
 44.413841  9.646439
 44.417858  9.633375
 44.423721  9.623508
 44.427452  9.616149
 44.428406  9.606606
 44.435162  9.605384
 44.436325  9.594226
 44.430836  9.586060
 44.431950  9.578876
 44.436535  9.574774
 44.436749  9.564331
 44.432545  9.551341
 44.426327  9.546074
 44.425468  9.534283
 44.427658  9.519915
 44.426014  9.497275
 44.421112  9.487411
 44.407604  9.473890
 44.415627  9.469003
 44.420170  9.472110
 44.423996  9.464668
 44.418911  9.456717
 44.418442  9.446920
 44.418724  9.437133
 44.431244  9.438293
 44.436394  9.441069
 44.438190  9.448965
 44.457767  9.463569
 44.469028  9.468160
 44.475834  9.469294
 44.481155  9.467389
 44.484478  9.480001
 44.481583  9.489865
 44.489941  9.492887
 44.499863  9.492881
 44.515259  9.500975
 44.539490  9.503422
 44.548088  9.499229
 44.556435  9.491220
 44.569504  9.488932
 44.564159  9.478065
 44.562065  9.458031
 44.565529  9.453705
 44.570694  9.450374
 44.569904  9.434243
 44.576893  9.424873
 44.580460  9.415796
 44.593628  9.408559
 44.597237  9.399375
 44.596752  9.387715
 44.584347  9.387449
 44.583813  9.377630
 44.582188  9.370283
 44.575275  9.370016
 44.593182  9.332683
 44.589775  9.328532
 44.601460  9.316817
 44.602356  9.306143
 44.604225  9.298812
 44.593086  9.294827
 44.594215  9.266690
 44.596272  9.247100
 44.609474  9.259217
 44.618523  9.245764
 44.618793  9.230997
 44.614536  9.211300
 44.615330  9.200969
 44.635094  9.194558
