id_staz,lat,lon,quota,dataset,nome
H14137,46.14968,11.73477,750.0,fidutn,Canal San Bovo
H14138,46.47832,11.76685,1465.0,fidutn,Canazei
H14139,46.47196,11.84901,2376.0,fidutn,Canazei (Coi de Paussa
H14140,46.19188,11.68384,803.0,fidutn,Caoria
H14142,46.26304,11.33626,1055.0,fidutn,Capriana
H14143,46.42262,10.69936,2600.0,fidutn,Careser (Diga
H14144,46.51037,11.04392,1815.0,fidutn,Castelfondo (Malga Castrin
H14146,46.05718,11.62991,801.0,fidutn,Castello Tesino (Le Parti
H14147,46.28478,11.45171,958.0,fidutn,Cavalese
H14149,46.17063,11.21802,652.0,fidutn,Cembra
H14150,45.97016,11.23414,805.0,fidutn,Centa San Nicolo'
H14151,46.25052,11.49151,1900.0,fidutn,Cermis (Casere
H14152,46.14333,11.03733,2125.0,fidutn,Cima Paganella
H14154,46.21996,10.58345,3015.0,fidutn,Cima Presena
H14158,46.36117,11.03990,655.0,fidutn,Cles (Maso Maiano
H14164,46.05293,10.51419,1785.0,fidutn,Daone (Malga Bissina
H14165,45.97147,10.56252,897.0,fidutn,Daone (Pracul
H14168,46.17229,10.81266,1899.0,fidutn,Dos Del Sabion (Monte Grual
H14169,45.98404,10.94137,282.0,fidutn,Dro (Marocche
H14170,45.91535,11.16435,1121.0,fidutn,Folgaria
H14171,46.43771,11.12963,910.0,fidutn,Fondo
H14175,45.86389,10.64629,740.0,fidutn,Forte D'Ampola
H14176,46.45128,10.71827,3093.0,fidutn,Ghiacciaio del Careser
H14178,46.22351,10.58311,2852.0,fidutn,Ghiacciaio Presena
H14181,46.14749,10.77549,877.0,fidutn,Giustino (frana
H14182,46.00641,11.65652,238.0,fidutn,Grigno
H14183,45.97996,11.59022,1345.0,fidutn,Grigno (Barricata
H14187,46.20030,11.79354,1605.0,fidutn,Lago Di Calaita
H14190,46.13974,11.22358,705.0,fidutn,Lases (frana
H14191,45.94027,11.25372,1155.0,fidutn,Lavarone (Chiesa
H14196,46.01056,11.30491,502.0,fidutn,Levico (Terme
H14200,46.35160,10.91841,720.0,fidutn,Male'
H14203,46.44367,11.88123,2606.0,fidutn,Marmolada (Sas Del Mul
H14205,46.31341,10.79583,905.0,fidutn,Mezzana
H14206,46.15461,11.81282,640.0,fidutn,Mezzano
H14208,46.18723,11.10461,204.0,fidutn,Mezzolombardo (Maso delle Part
H14210,46.38364,11.66458,1205.0,fidutn,Moena (Diga Pezze'
H14211,46.14160,10.95756,835.0,fidutn,Molveno
H14212,46.05911,10.75168,955.0,fidutn,Montagne (Larzana
H14214,46.02190,11.03988,1552.0,fidutn,Monte Bondone (Giardino Botanico
H14215,46.01365,11.05487,1490.0,fidutn,Monte Bondone (Viote
H14216,46.21963,10.88942,2262.0,fidutn,Monte Groste' (Rifugio Graffer
H14217,46.16685,11.35087,1900.0,fidutn,Monte Ruioch (Rifugio Tonini
H14218,46.38383,10.63158,2975.0,fidutn,Monte Vioz (Rifugio Mantova
H14219,45.85533,10.93137,230.0,fidutn,Mori (Loppio
H14223,46.11659,11.66290,1610.0,fidutn,Passo Brocon
H14225,46.19562,11.91511,1322.0,fidutn,Passo Cereda
H14226,46.40440,11.61349,1750.0,fidutn,Passo Costalunga
H14227,46.17503,11.44022,2035.0,fidutn,Passo Manghen
H14228,46.41918,11.18934,1315.0,fidutn,Passo Mendola
H14229,45.75900,11.17472,1170.0,fidutn,Passo Pian Delle Fugazze
H14230,46.29797,11.78697,2012.0,fidutn,Passo Rolle
H14231,45.91869,11.20609,1360.0,fidutn,Passo Sommo
H14232,46.26251,10.59682,1875.0,fidutn,Passo Tonale
H14234,46.33839,11.79979,2032.0,fidutn,Passo Valles
H14236,46.36445,10.67821,1585.0,fidutn,Peio
H14237,46.05251,11.24035,458.0,fidutn,Pergine Valsugana
H14239,46.45901,11.86283,2063.0,fidutn,Pian Fedaia (Diga
H14240,46.33653,10.61397,1800.0,fidutn,Pian Palu' (Diga
H14241,46.34087,10.61249,1945.0,fidutn,Pian Palu' (Malga Giumella
H14243,45.94062,10.64241,525.0,fidutn,Pieve Di Bono
H14244,46.13356,11.59985,1435.0,fidutn,Pieve Tesino (Malga Sorgazza
H14246,46.15648,10.75748,760.0,fidutn,Pinzolo
H14247,46.24490,10.83452,1775.0,fidutn,Pinzolo (Malga Zeledria
H14251,46.24970,10.81390,2084.0,fidutn,Pradalago (Rifugio Viviani
H14252,46.29784,11.59825,1000.0,fidutn,Predazzo
H14256,46.40048,10.84439,1132.0,fidutn,Rabbi (San Bernardo
H14259,46.17397,10.89117,2580.0,fidutn,Ragoli (Rifugio Alimonta
H14261,46.39071,11.11886,958.0,fidutn,Romeno
H14262,46.09599,11.40219,1710.0,fidutn,Ronchi Valsugana (Malga Casapinello
H14263,45.89105,10.95223,974.0,fidutn,Ronzo
H14264,45.89644,11.04379,203.0,fidutn,Rovereto
H14265,45.80754,11.05787,1620.0,fidutn,Rovereto (Malga Zugna
H14266,46.45391,11.00853,1100.0,fidutn,Rumo (Lanza
H14268,46.06626,10.91133,685.0,fidutn,San Lorenzo In Banale (Pergoletti
H14270,46.26160,11.79625,1470.0,fidutn,San Martino di Castrozza
H14274,46.06526,10.98028,252.0,fidutn,Santa Massenza (Centrale
H14276,46.10709,11.30223,925.0,fidutn,Sant'Orsola Terme
H14277,46.21127,11.28942,660.0,fidutn,Segonzano (Gresta
H14279,46.21989,11.04667,555.0,fidutn,Spormaggiore
H14282,45.84674,10.56225,385.0,fidutn,Storo
H14286,46.05805,11.47748,410.0,fidutn,Telve
H14287,46.11555,11.49443,925.0,fidutn,Telve (Pontarso
H14289,45.91901,10.83128,415.0,fidutn,Tenno
H14290,45.87957,11.15100,800.0,fidutn,Terragnolo (Piazza
H14292,46.04113,10.73088,533.0,fidutn,Tione
H14294,46.19948,11.86602,1045.0,fidutn,Tonadico (Castelpietra
H14295,45.87017,10.87754,90.0,fidutn,Torbole (Belvedere
H14296,45.84166,10.68414,1560.0,fidutn,Tremalzo
H14297,46.01613,11.12607,185.0,fidutn,Trento (Aeroporto
H14298,46.07185,11.13565,312.0,fidutn,Trento (Laste
H14299,46.06409,11.13819,255.0,fidutn,Trento (Liceo Galilei
H14301,46.09565,11.10131,194.0,fidutn,Trento (Roncafort
H14303,46.32065,11.10165,838.0,fidutn,Tres
H14304,46.24572,11.41453,964.0,fidutn,Val Cadino (Segheria Canton
H14305,46.13348,10.88136,1888.0,fidutn,Val D'Ambiez
H14306,46.03205,10.64053,1148.0,fidutn,Val di Breguzzo (Ponte Arno'
H14308,46.18149,10.63482,1418.0,fidutn,Val Genova (Malga Caret
H14309,46.13879,11.83917,1030.0,fidutn,Val Noana (Diga
H14310,46.00607,11.37874,956.0,fidutn,Val Sella (Montagnola
H14315,45.78023,11.12298,737.0,fidutn,Vallarsa (Parrocchia
H14316,46.22799,10.58013,2730.0,fidutn,Vermiglio (Capanna Presena
H14317,46.28404,10.69463,1575.0,fidutn,Vermiglio (Masi di Palu'
H14319,46.42439,11.63607,2040.0,fidutn,Vigo Di Fassa (Stalon De Vael
H14322,46.08098,10.66068,1203.0,fidutn,Villa Rendena (Rifugio Gork
H14323,46.15667,11.07916,205.0,fidutn,Zambana (Idrovora
H14324,46.26061,11.59759,1608.0,fidutn,Ziano di Fiemme (Malga Sadole
H14325,45.97155,10.74192,1695.0,fidutn,Zuclo (Malga Casinot
H12970,44.31569,09.98234,320.0,fiduto,Bagnone
H12971,44.30313,09.79647,670.0,fiduto,Bosco di Rossano
H12972,44.01798,10.53404,137.0,fiduto,Calavorno
H12973,43.87179,10.37777,285.0,fiduto,Chiatri
H12974,44.30208,10.11854,734.0,fiduto,Comano
H12975,44.16765,10.14885,250.0,fiduto,Equi Terme
H12976,44.33151,10.03255,538.0,fiduto,Iera
H12977,44.24089,10.00238,121.0,fiduto,Licciana Nardi
H12978,44.20934,10.11582,460.0,fiduto,Mazzola
H12979,44.16920,10.20709,666.0,fiduto,Minucciano
H12980,44.28039,09.86227,695.0,fiduto,Parana
H12981,44.45445,09.82190,955.0,fiduto,Passo del Brattello
H12982,44.30249,10.21569,1250.0,fiduto,Passo del Cerreto
H12983,44.46460,09.91932,1014.0,fiduto,Passo della Cisa
H12984,44.35292,09.76345,744.0,fiduto,Patigno
H12985,44.33785,09.82220,955.0,fiduto,Pietra Piccata
H12986,44.36753,09.88207,226.0,fiduto,Pontremoli depuratore
H12987,44.10702,10.52575,1013.0,fiduto,Renaio
H12988,44.36486,09.95504,484.0,fiduto,Rocca Sigillina
H12989,43.99105,10.22245,57.0,fiduto,Seravezza 2
H12990,44.20064,10.06139,120.0,fiduto,Soliera Siap
H12991,44.15423,10.03276,410.0,fiduto,Tendola
H12992,44.24467,10.15062,500.0,fiduto,Turano - Pieve S. Paolo
H12993,44.28936,09.94754,118.0,fiduto,Villafranca
H13000,43.71240,11.82982,415.0,fiduto,Bibbiena
H13002,43.20059,10.73823,300.0,fiduto,Canneto
H13003,43.14099,10.97323,740.0,fiduto,Gerfalco
H13004,43.15325,10.80616,315.0,fiduto,Lago
H13005,43.18415,10.79652,345.0,fiduto,Lustignano
H13006,43.40844,10.66963,420.0,fiduto,Miemo
H13008,43.26226,10.95571,450.0,fiduto,Montecastelli P.
H13009,43.38524,10.74189,379.0,fiduto,Montecatini V. Cecina
H13010,43.32498,10.63152,230.0,fiduto,Montescudaio
H13011,44.05525,10.20588,860.0,fiduto,Pian della Fioba
H13012,43.36357,10.98926,340.0,fiduto,Ponsano
H13013,43.33243,10.85699,85.0,fiduto,Ponte SR439
H13014,43.88380,11.09812,65.0,fiduto,Prato Universita'
H13015,43.36569,10.60116,230.0,fiduto,Riparbella
H13016,43.25175,10.94249,247.0,fiduto,S. Dalmazio
H13017,43.11325,10.90207,600.0,fiduto,Santa Costanza
H13018,43.25621,10.69030,398.0,fiduto,Sassa
H13019,43.12239,10.63881,351.0,fiduto,Sassetta
H13020,43.22041,10.81897,500.0,fiduto,Serrazzano
H13022,43.01727,10.61291,12.0,fiduto,Vecchia SS Aurelia
H13027,43.48776,12.10385,309.0,fiduto,Monterchi
H13028,43.41910,11.97802,410.0,fiduto,Palazzo del Pero
H13029,43.66728,12.04166,434.0,fiduto,Pieve Santo Stefano
H13031,43.99314,10.71017,605.0,fiduto,Stiappa Siap
H13037,43.06566,10.72158,46.0,fiduto,Calzalunga
H13038,44.11649,10.60818,1674.0,fiduto,Foce a Giovo
H13039,43.13264,11.24093,450.0,fiduto,Monticiano
H13040,44.15037,11.45315,285.0,fiduto,Santerno
H13041,43.74123,11.18123,54.0,fiduto,Vingone
H13062,42.88138,11.66051,910.0,fiduto,Abbadia S. S.
H13063,42.88838,11.62408,1678.0,fiduto,Abbadia S. S. - Vetta Amiata
H13064,44.02150,11.02418,950.0,fiduto,Acquerino
H13065,43.87477,10.85845,465.0,fiduto,Albano
H13066,42.65936,11.01596,1.0,fiduto,Alberese
H13067,43.55755,12.09625,312.0,fiduto,Anghiari
H13068,43.91192,10.50091,134.0,fiduto,Aquilea
H13069,42.38506,11.16848,615.0,fiduto,Argentario
H13070,42.99411,11.42636,269.0,fiduto,Argiano
H13071,43.76595,11.04727,107.0,fiduto,Artimino
H13072,42.79379,11.40490,370.0,fiduto,Baccinello
H13073,44.03247,10.59911,565.0,fiduto,Bagni di Lucca
H13074,43.68462,11.33016,260.0,fiduto,Bagno a Ripoli
H13075,43.51001,11.23474,430.0,fiduto,Barberino
H13076,44.06819,10.45774,270.0,fiduto,Barga
H13077,43.26047,10.59563,70.0,fiduto,Bibbona
H13078,43.98445,11.38860,280.0,fiduto,Borgo S. Lorenzo
H13079,42.92948,11.07933,40.0,fiduto,Braccagni
H13080,44.11465,10.10286,960.0,fiduto,Campocecina
H13081,44.04601,10.10851,150.0,fiduto,Candia Scurtarola
H13082,42.40368,11.39047,12.0,fiduto,Capalbio
H13083,44.10262,10.33589,1100.0,fiduto,Careggine
H13084,43.58376,11.54218,200.0,fiduto,Casa Rota
H13085,43.66552,11.04076,198.0,fiduto,Casa Sartori
H13086,42.76689,11.01488,2.0,fiduto,Casotto dei Pescatori
H13087,43.18740,10.62665,95.0,fiduto,Castagneto Carducci
H13088,43.36799,11.42209,300.0,fiduto,Castelnuovo B.ga
H13089,43.20249,10.87950,770.0,fiduto,Castelnuovo V. C.
H13090,43.53206,11.74245,283.0,fiduto,Castiglion Fibocchi
H13091,42.95907,11.61659,672.0,fiduto,Castiglione d'Orcia
H13092,43.34989,10.52169,60.0,fiduto,Cecina
H13093,43.73726,10.85461,70.0,fiduto,Cerreto Corliano
H13094,43.74022,10.89258,70.0,fiduto,Cerreto Guidi
H13095,43.30678,11.82424,246.0,fiduto,Cesa
H13096,43.31811,11.79583,285.0,fiduto,Cesa Collina
H13097,43.58209,10.46565,15.0,fiduto,Collesalvetti
H13098,43.21310,11.97415,259.0,fiduto,Cortona S. Lorenzo
H13099,44.14081,10.73651,1221.0,fiduto,Cutigliano Melo
H13100,43.22188,10.59473,36.0,fiduto,Donoratico
H13101,43.76976,11.26347,48.0,fiduto,Firenze Citta'
H13102,43.45477,11.42040,360.0,fiduto,Gaiole in Chianti
H13103,43.90822,11.08309,93.0,fiduto,Galceti
H13104,43.53826,10.99469,170.0,fiduto,Gambassi
H13105,44.04562,11.38822,880.0,fiduto,Giogo
H13106,43.42631,09.89366,230.0,fiduto,Gorgona
H13107,43.52576,11.73349,275.0,fiduto,Il Pero
H13109,43.56348,10.79956,180.0,fiduto,Legoli
H13110,43.89591,10.24189,5.0,fiduto,Lido di Camaiore
H13111,42.61349,11.32467,179.0,fiduto,Magliano
H13112,42.58125,11.54778,314.0,fiduto,Manciano Secchete
H13113,43.11993,10.92120,670.0,fiduto,Massa Marittima Filetto
H13114,43.01921,10.86432,188.0,fiduto,Massa Marittima Valpiana
H13115,43.76918,10.38273,3.0,fiduto,Metato
H13116,43.04550,11.49868,500.0,fiduto,Montalcino azienda
H13117,42.77305,10.19004,713.0,fiduto,Monte Perone
H13118,43.79225,10.52133,216.0,fiduto,Monte Pisano Nord
H13119,43.69085,10.92192,90.0,fiduto,Monteboro
H13120,42.94889,11.43836,193.0,fiduto,Montenero
H13121,43.08336,11.84330,335.0,fiduto,Montepulciano Azienda
H13122,43.23850,11.44051,165.0,fiduto,Monteroni Arbia Biena
H13123,43.62438,11.03718,150.0,fiduto,Montespertoli Lungagnana
H13124,43.66608,10.74465,29.0,fiduto,Montopoli
H13125,44.22000,09.89871,420.0,fiduto,Novegigola
H13126,42.43273,11.20155,0.0,fiduto,Orbetello
H13127,44.19858,10.35880,1169.0,fiduto,Orecchiella
H13128,43.37176,11.88925,313.0,fiduto,Ottavo
H13129,44.19531,10.48562,1637.0,fiduto,Passo Radici
H13130,43.75729,11.50131,325.0,fiduto,Pelago
H13131,42.81641,11.73143,341.0,fiduto,Piancastagnaio
H13132,44.19054,10.29057,660.0,fiduto,Piazza al Serchio
H13133,43.77826,10.58835,38.0,fiduto,Pieve di Compito
H13134,43.67221,12.10081,750.0,fiduto,Pieve S. Stefano
H13135,42.63338,11.65319,300.0,fiduto,Pitigliano
H13136,43.45620,11.12532,206.0,fiduto,Poggibonsi Montemorli
H13137,43.69273,11.32724,215.0,fiduto,Poggio Casciano
H13138,43.88833,10.52804,33.0,fiduto,Ponte a Moriano
H13139,44.36779,09.89154,340.0,fiduto,Pontremoli
H13140,43.87933,11.09941,60.0,fiduto,Prato Citta'
H13141,43.56778,11.72310,695.0,fiduto,Pratomagno
H13142,43.47781,10.34663,244.0,fiduto,Quercianella
H13143,42.94656,11.73201,618.0,fiduto,Radicofani
H13144,43.79474,11.41170,230.0,fiduto,Remole
H13145,43.02555,11.58137,506.0,fiduto,Ripa d'Orcia
H13146,42.70445,11.14346,25.0,fiduto,Rispescia
H13147,43.03109,11.06274,475.0,fiduto,Roccatederighi
H13148,43.67775,10.89247,121.0,fiduto,S. Miniato Poggio al Pino
H13149,43.90425,10.59177,238.0,fiduto,S. Pietro a Marcigliano
H13150,43.05073,10.55466,14.0,fiduto,S. Vincenzo
H13151,43.59320,11.23315,325.0,fiduto,Sambuca
H13152,42.85276,11.55469,810.0,fiduto,Santa Fiora
H13153,43.53029,10.57728,210.0,fiduto,Santermo
H13154,43.94530,10.98665,118.0,fiduto,Santomato
H13155,43.36453,11.15033,233.0,fiduto,Scorgiano
H13156,42.90431,11.54792,539.0,fiduto,Seggiano
H13157,42.72926,11.59540,485.0,fiduto,Semproniano
H13158,43.74789,12.27354,1000.0,fiduto,Sestino
H13159,43.58988,10.54268,41.0,fiduto,Siberia
H13160,43.96733,10.71532,560.0,fiduto,Sorana
H13161,43.82988,11.70019,838.0,fiduto,Stia Monte
H13162,42.78712,11.17469,53.0,fiduto,Stiacciole
H13163,43.99128,10.20828,124.0,fiduto,Strettoia
H13164,43.06399,10.68453,35.0,fiduto,Suvereto
H13165,43.57016,11.16142,374.0,fiduto,Tavarnelle
H13166,43.54007,10.64841,127.0,fiduto,Terricciola
H13167,43.96307,11.14611,322.0,fiduto,Vaiano acquedotto
H13168,42.99173,10.63962,8.0,fiduto,Venturina
H13169,44.24865,09.96774,156.0,fiduto,Villafranca
H13170,43.42190,10.83861,283.0,fiduto,Volterra Balze
H13171,43.73425,11.78137,417.0,fiduto,Zoo di Poppi
H13174,42.86804,11.16564,140.0,fiduto,Batignano
H13175,43.41060,10.57283,325.0,fiduto,Castellina Marittima
H13176,43.87686,11.44753,960.0,fiduto,Monte Giovi
H13177,43.17548,11.54547,267.0,fiduto,Monte Oliveto
H13178,43.58028,11.90343,585.0,fiduto,Montecchio
H13179,43.93443,10.58463,938.0,fiduto,Pizzorne
H13180,43.65009,11.39247,500.0,fiduto,Poggio alla Croce
H13181,42.79575,10.36011,10.0,fiduto,Portoferraio
H13182,43.47238,10.56495,196.0,fiduto,S. Luce
H13183,44.03692,10.92043,785.0,fiduto,Sammomme'
H07653,43.77006,11.41965,70.0,fiduto,Nave di Rosano
H07680,43.59053,10.68335,30.0,fiduto,Capannoli
H07766,43.67897,10.27930,1.0,fiduto,Bocca d'Arno
H07770,43.92293,11.12705,97.0,fiduto,Vaiano Gamberame
H07771,43.60273,10.96732,50.0,fiduto,Castelfiorentino
H07772,43.54031,11.56595,134.0,fiduto,Montevarchi
H07777,43.66358,10.63017,10.0,fiduto,Pontedera
H07780,43.92100,10.89255,67.0,fiduto,Pontelungo
H07782,43.46972,11.12767,88.0,fiduto,Poggibonsi
H07787,43.68372,10.58508,24.0,fiduto,San Giovanni Monte
H07788,43.68283,10.58427,7.0,fiduto,S. Giovanni alla Vena valle
H07790,43.84027,11.65636,745.0,fiduto,Vallucciole
H07791,43.80091,11.71748,537.0,fiduto,Stia
H07792,43.73848,11.61956,745.0,fiduto,Montemignaio
H07793,43.68018,11.75042,375.0,fiduto,Ortignano
H07794,43.80866,11.81625,1111.0,fiduto,Camaldoli
H07795,43.79245,11.87568,845.0,fiduto,Badia Prataglia
H07796,43.71042,11.82678,419.0,fiduto,Pollino
H07797,43.70516,11.93020,1125.0,fiduto,La Verna
H07798,43.61339,11.81207,315.0,fiduto,Salutio
H07799,43.18114,11.93098,326.0,fiduto,Capezzine
H07800,43.20118,11.80237,292.0,fiduto,Bettolle
H07801,43.26726,11.99530,427.0,fiduto,Cortona
H07802,43.34109,11.92783,270.0,fiduto,Castiglion Fiorentino
H07803,43.33739,11.74122,275.0,fiduto,Monte S.Savino
H07804,43.46984,11.89172,275.0,fiduto,Arezzo
H07805,43.50456,11.71844,240.0,fiduto,Laterina
H07806,43.43476,11.64796,270.0,fiduto,Badia Agnano
H07807,43.44850,11.53000,560.0,fiduto,Nusenna in Chianti
H07808,43.59005,11.60361,300.0,fiduto,Villa dell'Olio
H07809,43.59067,11.51567,211.0,fiduto,Renacci Fattoria
H07810,43.61319,11.42875,322.0,fiduto,Il Palagio
H07811,43.64822,11.55403,395.0,fiduto,Pian di Sco'
H07812,43.72962,11.55570,980.0,fiduto,Vallombrosa
H07813,43.98181,11.23632,256.0,fiduto,Cavallina
H07814,44.05266,11.30372,538.0,fiduto,Marcoiano
H07815,43.90658,11.27375,340.0,fiduto,Vaglia
H07816,43.96335,11.32691,222.0,fiduto,S. Piero a Sieve-Sieve
H07817,44.01893,11.33610,357.0,fiduto,S. Agata di Mugello
H07818,44.02982,11.46661,637.0,fiduto,Razzuolo
H07819,44.00729,11.43530,380.0,fiduto,Ronta
H07820,43.95612,11.38940,196.0,fiduto,Borgo S. Lorenzo
H07821,43.96255,11.53992,365.0,fiduto,Villore
H07822,43.78271,11.58408,955.0,fiduto,Consuma
H07823,44.00585,11.27044,388.0,fiduto,Le Croci (Barberino
H07824,44.07787,11.27974,820.0,fiduto,Monte di Fo'
H07825,44.04830,11.19453,540.0,fiduto,Mangona
H07826,43.68810,11.45508,107.0,fiduto,Incisa Valle
H07827,43.77744,11.25696,50.0,fiduto,Firenze Genio Civile
H07828,43.52813,10.92688,441.0,fiduto,Poggio Aglione
H07829,44.04740,11.30330,459.0,fiduto,Ponte a Olmo
H07830,43.81799,11.16714,33.0,fiduto,Case Passerini
H07831,43.77678,11.13289,30.0,fiduto,San Colombano
H07832,43.75820,11.19268,42.0,fiduto,S. Giusto
H07833,43.79703,11.25004,84.0,fiduto,Firenze Universita'
H07834,43.88514,11.09067,78.0,fiduto,Prato Meteo
H07835,43.83622,11.12983,32.0,fiduto,Capalle
H07836,44.04571,11.15581,294.0,fiduto,Vernio
H07837,43.54034,11.35438,498.0,fiduto,Lamole
H07838,43.18265,10.71513,415.0,fiduto,Monteverdi Marittimo
H07839,43.66257,11.31344,144.0,fiduto,Strada in Chianti
H07840,43.62980,10.84877,50.0,fiduto,Fornacino
H07846,43.40725,10.86115,462.0,fiduto,Volterra
H07847,43.98948,10.96308,525.0,fiduto,Baggio
H07848,44.28274,10.29998,1580.0,fiduto,Passo Pradarena
H07849,44.25425,10.30858,1035.0,fiduto,Capanne di Sillano
H07850,44.23410,10.33152,858.0,fiduto,Monte Castellino
H07851,44.13287,10.19630,1070.0,fiduto,Orto di Donna
H07852,44.10678,10.28836,581.0,fiduto,Vagli di Sotto
H07853,44.20878,10.44610,1320.0,fiduto,Casone di Profecchia
H07854,44.18514,10.48231,1529.0,fiduto,San Pellegrino in Alpe
H07855,44.15876,10.38524,524.0,fiduto,Villacollemandina
H07856,44.08829,10.45176,197.0,fiduto,Ponte di Campia
H07857,44.07403,10.26842,1524.0,fiduto,Monte Macine
H07858,44.05723,10.25828,807.0,fiduto,Campagrina
H07859,44.16176,10.51971,1591.0,fiduto,Monte Romecchio
H07860,44.02719,10.35949,493.0,fiduto,Fornovolasco
H07861,44.06236,10.44192,179.0,fiduto,Gallicano
H07862,43.99467,10.36208,861.0,fiduto,Palagnana
H07863,43.99783,10.43107,345.0,fiduto,Fabbriche Vallico
H07865,44.05808,10.56672,590.0,fiduto,Tereglio
H07866,44.13733,10.67246,1345.0,fiduto,Boscolungo
H07867,44.13095,10.74209,1000.0,fiduto,Melo
H07868,44.13015,10.77719,1670.0,fiduto,Croce Arcana
H07869,44.11236,10.68786,1109.0,fiduto,Pian di Novello
H07870,44.09644,10.75062,593.0,fiduto,Casotti di Cutigliano
H07871,44.07033,10.79312,755.0,fiduto,Selva dei Porci
H07872,44.04005,10.83165,810.0,fiduto,Monte Oppio
H07873,44.05361,10.78748,618.0,fiduto,S. Marcello Pistoiese
H07874,44.00671,10.80294,960.0,fiduto,Prunetta
H07875,44.04183,10.71872,350.0,fiduto,Ponte di Lucchio
H07876,44.00556,10.56290,103.0,fiduto,Chifenti
H07877,43.97811,10.55045,100.0,fiduto,Borgo a Mozzano
H07878,43.95067,10.42154,285.0,fiduto,Convalle
H07879,43.92759,10.51322,72.0,fiduto,Piaggione
H07880,43.91831,10.36908,475.0,fiduto,Gombitelli
H07881,43.93264,10.42425,393.0,fiduto,Fiano
H07882,43.88000,10.48313,35.0,fiduto,Mutigliano
H07883,43.87403,10.37953,299.0,fiduto,Chiatri-Chiesa
H07884,43.86328,10.43212,23.0,fiduto,Ponte Guido
H07885,43.84010,10.50980,20.0,fiduto,Lucca
H07886,43.82789,10.46871,12.0,fiduto,Pontetetto
H07887,43.81710,10.41321,11.0,fiduto,Ripafratta
H07888,43.77900,10.51342,57.0,fiduto,Vorno
H07889,43.77876,10.39785,6.0,fiduto,Vecchiano
H07890,43.77950,10.26895,1.0,fiduto,Bocca di Serchio
H07891,43.83005,10.30579,1.0,fiduto,Torre del Lago
H07892,43.86587,10.25824,0.0,fiduto,Viareggio 1
H07893,43.93196,10.27998,21.0,fiduto,Camaiore
H07895,43.98353,10.31371,600.0,fiduto,Pomezzana
H07896,44.00326,10.27044,420.0,fiduto,Retignano
H07897,44.02183,10.22738,430.0,fiduto,Azzano
H07898,43.99094,10.22703,49.0,fiduto,Seravezza
H07900,43.97081,10.18386,5.0,fiduto,Ponte Tavole
H07901,44.03749,10.24455,1140.0,fiduto,Cervaiole
H07904,43.14422,10.86171,595.0,fiduto,Monterotondo
H07906,44.00802,10.31792,390.0,fiduto,Cardoso
H07907,44.02837,10.17082,477.0,fiduto,Cerreto
H07909,43.70941,10.41095,6.0,fiduto,Pisa (Fac. Agraria
H07910,43.84725,11.40107,392.0,fiduto,S. Brigida all'Opaco
H07911,43.84250,11.26040,305.0,fiduto,Cercina
H07912,43.83800,11.31025,225.0,fiduto,Caldine
H07913,43.64665,11.26305,150.0,fiduto,Ferrone
H07914,43.69458,11.29233,182.0,fiduto,Ugolino
H07915,43.72764,11.31539,179.0,fiduto,Antella
H07916,44.01985,11.07840,555.0,fiduto,Cantagallo
H07917,44.06940,11.09240,752.0,fiduto,Gavigno
H07918,43.94300,11.21264,421.0,fiduto,Le Croci Calenzano
H07919,43.85910,11.15391,60.0,fiduto,Calenzano
H07920,43.77093,11.09587,40.0,fiduto,Ponte a Signa
H07922,43.99375,10.85456,633.0,fiduto,Cireglio
H07923,43.95190,10.82196,385.0,fiduto,Montagnana
H07924,43.88279,11.00276,40.0,fiduto,La Ferruccia
H07925,43.95781,11.06869,518.0,fiduto,Fattoria Iavello
H07926,43.48428,11.37800,495.0,fiduto,Radda in Chianti
H07927,43.53622,11.23011,388.0,fiduto,San Donato in Poggio
H07928,43.61844,11.14956,308.0,fiduto,Tenuta del Corno
H07929,43.71685,11.03483,41.0,fiduto,Turbone
H07930,43.72228,10.94514,25.0,fiduto,Empoli
H07931,43.78404,10.95844,250.0,fiduto,Vinci
H07932,43.29031,11.16614,420.0,fiduto,Simignano
H07933,43.34067,11.02400,263.0,fiduto,Casole d'Elsa
H07934,43.46961,11.04020,306.0,fiduto,S. Gimignano
H07935,43.54478,11.03455,65.0,fiduto,Certaldo
H07936,43.68228,10.83040,102.0,fiduto,S. Miniato (Cimitero
H07937,43.64622,10.73789,151.0,fiduto,Marti
H07938,43.97055,10.75489,790.0,fiduto,Serra Pistoiese
H07939,43.89156,10.77096,95.0,fiduto,Montecatini Terme
H07940,43.81880,10.82436,20.0,fiduto,Castelmartini
H07941,43.84335,10.90516,442.0,fiduto,S. Baronto
H07943,43.44011,10.95179,607.0,fiduto,La Madonnina
H07944,43.43270,10.72368,312.0,fiduto,Orciatico
H07945,43.45389,10.82905,102.0,fiduto,Molino d'Era
H07946,43.53511,10.79481,194.0,fiduto,Ghizzano di Peccioli
H07947,43.52524,10.61169,135.0,fiduto,Casciana Terme
H07948,43.74539,10.55376,890.0,fiduto,Monte Serra
H07949,43.63620,10.38985,5.0,fiduto,Coltano
H07950,43.64986,10.58690,4.0,fiduto,Gello
H07951,43.88983,10.59564,249.0,fiduto,Segromigno Monte
H07952,43.84706,10.66397,163.0,fiduto,Montecarlo
H07953,43.77267,10.65602,22.0,fiduto,Orentano
H07954,43.60428,10.53842,30.0,fiduto,Cenaia
